payment_id,order_id,payment_datetime,payment_method,amount,payment_status
PAY0057739,O0057739,2025-09-01 09:34:29,UPI,1277.22,Paid
PAY0057740,O0057740,2026-07-01 16:37:13,Wallet,1455.39,Paid
PAY0057741,O0057741,2024-08-24 03:28:44,COD,970.51,Paid
PAY0057742,O0057742,2025-06-08 15:06:53,Wallet,368.77,Paid
PAY0057743,O0057743,2024-03-05 02:31:35,Card,1718.32,Paid
PAY0057744,O0057744,2024-07-27 04:45:24,UPI,2369.83,Paid
PAY0057745,O0057745,2024-06-04 23:43:37,COD,1226.06,Paid
PAY0057746,O0057746,2024-08-02 00:21:59,NetBanking,1144.1,Paid
PAY0057747,O0057747,2024-10-03 00:59:05,Card,390.09,Paid
PAY0057748,O0057748,2024-02-02 00:41:38,Wallet,4409.5,Paid
PAY0057749,O0057749,2025-03-19 19:34:19,COD,278.99,Paid
PAY0057750,O0057750,2025-02-22 07:44:49,COD,1418.3,Paid
PAY0057751,O0057751,2026-05-04 23:55:33,Wallet,1379.42,Paid
PAY0057752,O0057752,2025-06-25 17:32:49,Card,1792.55,Paid
PAY0057753,O0057753,2024-03-03 12:02:02,COD,620.05,Paid
PAY0057754,O0057754,2024-11-16 05:41:32,COD,922.82,Paid
PAY0057755,O0057755,2024-05-08 11:23:50,Wallet,811.3,Paid
PAY0057756,O0057756,2025-09-30 23:17:39,UPI,2532.65,Paid
PAY0057757,O0057757,2025-04-09 02:06:38,Wallet,1507.75,Pending
PAY0057758,O0057758,2025-03-01 15:27:02,Card,1660.19,Paid
PAY0057759,O0057759,2024-04-21 03:54:27,COD,168.96,Paid
PAY0057760,O0057760,2026-03-14 11:15:08,Card,927.61,Paid
PAY0057761,O0057761,2024-01-12 19:22:50,Card,2407.96,Pending
PAY0057762,O0057762,2025-08-16 12:58:17,NetBanking,2158.39,Paid
PAY0057763,O0057763,2024-06-19 20:52:26,UPI,3719.68,Pending
PAY0057764,O0057764,2024-06-13 17:20:32,Card,1761.48,Paid
PAY0057765,O0057765,2024-06-27 10:51:38,UPI,1199.82,Paid
PAY0057766,O0057766,2024-05-19 18:08:56,NetBanking,687.04,Pending
PAY0057767,O0057767,2024-07-26 12:36:55,Card,810.15,Paid
PAY0057768,O0057768,2025-04-01 15:40:59,UPI,1506.22,Paid
PAY0057769,O0057769,2024-08-29 00:50:54,Card,1157.79,Paid
PAY0057770,O0057770,2024-05-19 07:48:34,Wallet,954.55,Paid
PAY0057771,O0057771,2025-08-01 23:05:56,COD,1022.47,Paid
PAY0057772,O0057772,2026-07-09 23:27:59,COD,1196.91,Paid
PAY0057773,O0057773,2024-01-16 04:13:33,Wallet,1880.12,Paid
PAY0057774,O0057774,2024-02-20 09:42:52,COD,1049.5,Paid
PAY0057775,O0057775,2026-03-20 21:57:15,Wallet,2935.52,Paid
PAY0057776,O0057776,2025-10-23 21:09:45,Wallet,3248.73,Paid
PAY0057777,O0057777,2024-09-09 21:33:17,Card,1581.27,Paid
PAY0057778,O0057778,2025-05-19 02:38:42,Card,1726.47,Paid
PAY0057779,O0057779,2025-03-29 11:58:15,Wallet,255.02,Paid
PAY0057780,O0057780,2025-05-07 14:20:58,COD,863.5,Paid
PAY0057781,O0057781,2025-10-16 13:12:46,Wallet,807.92,Paid
PAY0057782,O0057782,2024-04-25 20:53:51,COD,2450.52,Paid
PAY0057783,O0057783,2025-12-12 01:55:51,UPI,2607.79,Paid
PAY0057784,O0057784,2026-05-13 02:18:22,NetBanking,531.39,Paid
PAY0057785,O0057785,2024-02-11 11:33:06,Card,1615.53,Paid
PAY0057786,O0057786,2025-04-19 11:49:12,Wallet,1007.13,Paid
PAY0057787,O0057787,2024-02-04 09:56:53,COD,1285.62,Paid
PAY0057788,O0057788,2025-08-28 18:22:38,Card,1267.9,Failed
PAY0057789,O0057789,2026-01-17 08:19:13,Card,507.6,Paid
PAY0057790,O0057790,2025-06-05 23:59:10,UPI,2461.58,Paid
PAY0057791,O0057791,2025-08-29 09:57:08,Card,3813.83,Paid
PAY0057792,O0057792,2025-02-07 20:03:19,NetBanking,3680.09,Paid
PAY0057793,O0057793,2026-08-18 10:03:55,Wallet,1527.55,Paid
PAY0057794,O0057794,2024-02-14 06:22:35,COD,882.74,Paid
PAY0057795,O0057795,2025-06-25 02:16:51,UPI,1043.72,Paid
PAY0057796,O0057796,2025-11-25 17:24:49,COD,2908.31,Paid
PAY0057797,O0057797,2026-04-11 02:08:14,UPI,286.13,Paid
PAY0057798,O0057798,2025-05-26 09:43:52,UPI,214.1,Paid
PAY0057799,O0057799,2024-01-14 10:09:03,COD,982.81,Paid
PAY0057800,O0057800,2026-04-12 06:47:18,UPI,4377.31,Paid
PAY0057801,O0057801,2025-08-17 01:37:51,Card,1027.73,Paid
PAY0057802,O0057802,2024-11-20 10:02:10,Wallet,1085.16,Paid
PAY0057803,O0057803,2025-09-02 20:48:59,Wallet,3582.35,Paid
PAY0057804,O0057804,2024-12-30 02:52:46,Card,582.74,Paid
PAY0057805,O0057805,2026-02-18 21:17:17,NetBanking,3241.27,Paid
PAY0057806,O0057806,2024-10-03 20:04:03,Wallet,2055.06,Paid
PAY0057807,O0057807,2025-08-07 12:02:05,UPI,4148.49,Pending
PAY0057808,O0057808,2025-12-22 00:36:01,Wallet,1358.29,Paid
PAY0057809,O0057809,2025-03-30 19:18:10,Wallet,3940.14,Failed
PAY0057810,O0057810,2025-12-14 22:58:05,NetBanking,1987.5,Paid
PAY0057811,O0057811,2025-10-23 06:48:17,Wallet,2719.95,Paid
PAY0057812,O0057812,2024-06-18 19:03:46,UPI,2401.5,Pending
PAY0057813,O0057813,2025-11-24 17:34:34,Wallet,6252.83,Paid
PAY0057814,O0057814,2026-05-31 03:04:41,NetBanking,3875.96,Paid
PAY0057815,O0057815,2025-09-25 14:50:57,UPI,1483.37,Paid
PAY0057816,O0057816,2026-02-15 04:25:28,UPI,507.8,Paid
PAY0057817,O0057817,2024-11-20 18:42:37,UPI,249.17,Paid
PAY0057818,O0057818,2024-04-27 06:12:06,COD,5859.16,Paid
PAY0057819,O0057819,2025-03-19 03:01:39,NetBanking,2068.09,Paid
PAY0057820,O0057820,2024-08-29 09:44:31,Card,1302.72,Paid
PAY0057821,O0057821,2024-01-16 13:52:43,NetBanking,3926.47,Paid
PAY0057822,O0057822,2024-11-06 20:34:56,NetBanking,2629.67,Paid
PAY0057823,O0057823,2025-03-11 21:28:57,NetBanking,230.79,Pending
PAY0057824,O0057824,2026-03-05 18:57:28,NetBanking,1315.21,Paid
PAY0057825,O0057825,2026-03-21 15:15:25,NetBanking,1055.4,Pending
PAY0057826,O0057826,2024-09-24 15:04:30,COD,1012.44,Paid
PAY0057827,O0057827,2025-04-17 14:23:11,UPI,952.58,Paid
PAY0057828,O0057828,2025-02-21 02:14:37,Wallet,3882.94,Paid
PAY0057829,O0057829,2026-08-07 03:37:50,NetBanking,567.53,Paid
PAY0057830,O0057830,2025-05-16 18:15:51,Wallet,788.19,Paid
PAY0057831,O0057831,2026-07-14 14:45:05,COD,918.45,Paid
PAY0057832,O0057832,2024-04-10 13:19:32,COD,790.64,Failed
PAY0057833,O0057833,2024-04-10 04:49:58,Wallet,3520.85,Paid
PAY0057834,O0057834,2026-02-15 22:26:41,NetBanking,422.8,Paid
PAY0057835,O0057835,2025-11-25 10:02:23,NetBanking,4715.85,Paid
PAY0057836,O0057836,2026-07-23 18:24:56,Card,1098.03,Paid
PAY0057837,O0057837,2025-01-30 22:17:39,UPI,2890.15,Paid
PAY0057838,O0057838,2024-02-29 13:13:44,NetBanking,1039.25,Paid
PAY0057839,O0057839,2026-04-24 03:14:48,Card,4397.61,Pending
PAY0057840,O0057840,2024-08-14 06:36:44,UPI,1868.64,Paid
PAY0057841,O0057841,2026-05-08 00:27:27,UPI,5799.7,Paid
PAY0057842,O0057842,2026-03-12 10:22:32,NetBanking,1736.36,Paid
PAY0057843,O0057843,2025-09-01 15:42:23,Card,761.76,Paid
PAY0057844,O0057844,2026-08-02 14:56:26,NetBanking,935.1,Paid
PAY0057845,O0057845,2024-03-08 02:29:42,COD,4324.92,Paid
PAY0057846,O0057846,2025-09-20 23:20:20,NetBanking,2012.84,Paid
PAY0057847,O0057847,2024-03-21 17:32:02,COD,1633.53,Paid
PAY0057848,O0057848,2024-01-24 14:20:55,NetBanking,1108.08,Paid
PAY0057849,O0057849,2026-04-03 04:26:17,UPI,174.21,Paid
PAY0057850,O0057850,2024-12-13 14:17:33,UPI,1978.69,Paid
PAY0057851,O0057851,2024-12-14 17:55:13,Wallet,2301.11,Paid
PAY0057852,O0057852,2025-04-25 11:03:29,Wallet,1474.28,Paid
PAY0057853,O0057853,2025-10-20 06:22:16,Wallet,2835.59,Pending
PAY0057854,O0057854,2025-06-13 18:20:46,COD,915.63,Paid
PAY0057855,O0057855,2025-03-11 13:27:32,COD,1431.29,Paid
PAY0057856,O0057856,2026-06-30 17:49:17,COD,2826.09,Paid
PAY0057857,O0057857,2024-06-26 20:10:16,COD,980.02,Paid
PAY0057858,O0057858,2026-08-16 16:46:22,Card,1706.89,Paid
PAY0057859,O0057859,2026-08-03 01:11:00,Wallet,891.9,Paid
PAY0057860,O0057860,2024-02-06 02:14:19,Wallet,656.27,Paid
PAY0057861,O0057861,2026-03-17 06:20:10,COD,2393.13,Paid
PAY0057862,O0057862,2025-08-29 23:07:56,UPI,2506.94,Paid
PAY0057863,O0057863,2024-01-13 07:21:52,COD,3509.13,Paid
PAY0057864,O0057864,2026-02-01 01:12:19,UPI,2677.91,Paid
PAY0057865,O0057865,2025-08-01 03:12:14,Card,952.69,Paid
PAY0057866,O0057866,2025-09-15 09:11:29,UPI,1252.2,Paid
PAY0057867,O0057867,2024-06-01 06:04:51,NetBanking,814.14,Paid
PAY0057868,O0057868,2025-04-27 07:25:50,UPI,471.22,Paid
PAY0057869,O0057869,2024-03-08 12:00:04,NetBanking,3020.51,Paid
PAY0057870,O0057870,2024-09-18 02:42:03,COD,1347.82,Paid
PAY0057871,O0057871,2025-09-08 00:07:25,COD,938.27,Failed
PAY0057872,O0057872,2025-12-27 22:57:54,COD,1562.64,Paid
PAY0057873,O0057873,2025-03-12 13:34:36,Wallet,2038.8,Paid
PAY0057874,O0057874,2025-07-14 00:32:25,Card,3335.87,Paid
PAY0057875,O0057875,2026-07-23 05:51:00,NetBanking,1620.02,Paid
PAY0057876,O0057876,2025-04-09 07:51:27,Wallet,557.52,Paid
PAY0057877,O0057877,2024-11-13 06:19:26,COD,208.75,Paid
PAY0057878,O0057878,2025-08-20 12:39:40,Wallet,882.23,Paid
PAY0057879,O0057879,2025-04-07 08:56:22,UPI,2085.48,Paid
PAY0057880,O0057880,2026-06-18 03:02:13,Card,984.27,Paid
PAY0057881,O0057881,2024-11-06 19:08:39,Card,1551.9,Paid
PAY0057882,O0057882,2025-11-02 18:44:03,COD,611.45,Paid
PAY0057883,O0057883,2025-12-06 22:33:08,COD,5001.94,Paid
PAY0057884,O0057884,2024-08-22 16:32:28,Card,546.6,Paid
PAY0057885,O0057885,2026-03-04 14:25:33,UPI,3474.2,Paid
PAY0057886,O0057886,2024-07-14 09:42:40,UPI,2671.09,Pending
PAY0057887,O0057887,2024-09-14 10:16:49,Card,1828.79,Paid
PAY0057888,O0057888,2024-11-11 03:33:47,NetBanking,1190.45,Paid
PAY0057889,O0057889,2025-09-21 00:50:38,UPI,2804.73,Paid
PAY0057890,O0057890,2026-05-11 17:21:13,NetBanking,1787.89,Paid
PAY0057891,O0057891,2024-08-12 16:09:11,Wallet,556.32,Paid
PAY0057892,O0057892,2024-10-09 21:30:37,Card,2062.76,Paid
PAY0057893,O0057893,2025-03-12 05:56:26,NetBanking,1281.28,Paid
PAY0057894,O0057894,2024-11-04 04:13:24,NetBanking,1382.32,Paid
PAY0057895,O0057895,2026-04-14 20:48:29,COD,2052.69,Paid
PAY0057896,O0057896,2026-01-12 09:25:18,Wallet,5215.65,Failed
PAY0057897,O0057897,2024-12-26 00:37:52,Card,2159.64,Pending
PAY0057898,O0057898,2026-05-31 18:17:07,NetBanking,2369.15,Paid
PAY0057899,O0057899,2024-02-10 22:04:43,Wallet,1349.31,Paid
PAY0057900,O0057900,2024-06-12 17:24:26,Wallet,2669.3,Paid
PAY0057901,O0057901,2025-12-05 19:46:39,UPI,1616.54,Paid
PAY0057902,O0057902,2026-03-31 05:12:59,COD,2206.54,Paid
PAY0057903,O0057903,2024-04-23 23:30:44,NetBanking,821.54,Paid
PAY0057904,O0057904,2025-06-17 16:17:31,COD,2455.46,Paid
PAY0057905,O0057905,2025-07-18 11:01:04,NetBanking,175.88,Failed
PAY0057906,O0057906,2024-05-01 15:47:28,COD,2033.79,Paid
PAY0057907,O0057907,2026-07-26 19:04:50,COD,1831.78,Paid
PAY0057908,O0057908,2025-03-24 04:47:15,UPI,1255.66,Paid
PAY0057909,O0057909,2024-07-27 10:31:21,Wallet,2016.38,Paid
PAY0057910,O0057910,2024-09-30 23:00:27,Card,108.94,Paid
PAY0057911,O0057911,2024-06-13 00:16:38,Wallet,2843.88,Paid
PAY0057912,O0057912,2024-02-02 22:10:48,NetBanking,638.54,Paid
PAY0057913,O0057913,2025-08-14 09:14:56,Wallet,1317.71,Paid
PAY0057914,O0057914,2024-10-17 14:29:27,COD,444.6,Paid
PAY0057915,O0057915,2025-10-20 04:04:23,Wallet,908.79,Paid
PAY0057916,O0057916,2024-04-27 03:14:38,UPI,642.69,Pending
PAY0057917,O0057917,2025-03-16 04:33:58,Wallet,1517.5,Failed
PAY0057918,O0057918,2024-07-05 15:44:25,Wallet,1251.14,Paid
PAY0057919,O0057919,2025-09-11 11:23:10,Card,3348.49,Paid
PAY0057920,O0057920,2025-11-16 18:26:15,UPI,863.98,Paid
PAY0057921,O0057921,2025-02-26 08:51:30,COD,629.98,Paid
PAY0057922,O0057922,2024-11-09 15:40:02,NetBanking,886.05,Paid
PAY0057923,O0057923,2024-02-22 04:01:23,NetBanking,2814.82,Paid
PAY0057924,O0057924,2026-01-30 13:21:39,COD,3779.48,Paid
PAY0057925,O0057925,2026-07-13 16:23:13,UPI,880.98,Paid
PAY0057926,O0057926,2024-11-02 11:36:14,Card,895.46,Paid
PAY0057927,O0057927,2024-05-31 13:55:43,COD,1106.26,Paid
PAY0057928,O0057928,2025-01-06 23:54:27,Card,4318.85,Paid
PAY0057929,O0057929,2024-03-11 03:13:24,Card,496.5,Paid
PAY0057930,O0057930,2026-02-01 11:08:16,COD,1028.71,Paid
PAY0057931,O0057931,2024-02-15 05:08:54,Card,630.92,Paid
PAY0057932,O0057932,2024-04-04 21:15:15,UPI,1176.72,Paid
PAY0057933,O0057933,2025-01-10 20:05:22,UPI,714.8,Paid
PAY0057934,O0057934,2026-08-12 18:11:09,Card,3345.66,Paid
PAY0057935,O0057935,2025-04-13 11:36:37,Wallet,65.44,Pending
PAY0057936,O0057936,2024-10-21 01:20:52,NetBanking,852.74,Paid
PAY0057937,O0057937,2025-01-06 19:59:57,Card,1366.6,Paid
PAY0057938,O0057938,2024-12-09 18:38:43,UPI,1466.98,Paid
PAY0057939,O0057939,2024-01-26 16:02:58,NetBanking,2596.81,Paid
PAY0057940,O0057940,2025-02-13 20:04:14,Card,690.84,Paid
PAY0057941,O0057941,2025-11-29 17:49:23,NetBanking,412.01,Pending
PAY0057942,O0057942,2026-01-06 17:40:35,NetBanking,1554.22,Paid
PAY0057943,O0057943,2025-08-25 11:06:13,Wallet,2512.0,Paid
PAY0057944,O0057944,2025-01-03 11:20:11,Wallet,4828.32,Failed
PAY0057945,O0057945,2024-02-16 12:37:19,COD,538.56,Paid
PAY0057946,O0057946,2024-02-24 13:02:52,Wallet,405.2,Failed
PAY0057947,O0057947,2025-12-15 17:41:24,NetBanking,627.83,Paid
PAY0057948,O0057948,2026-08-26 13:57:21,UPI,226.41,Paid
PAY0057949,O0057949,2024-10-25 02:38:19,UPI,5812.53,Paid
PAY0057950,O0057950,2025-01-30 14:54:44,NetBanking,2113.16,Paid
PAY0057951,O0057951,2026-06-17 22:50:27,COD,5245.45,Paid
PAY0057952,O0057952,2025-03-19 01:10:44,COD,1147.48,Paid
PAY0057953,O0057953,2024-03-11 04:11:19,COD,304.11,Paid
PAY0057954,O0057954,2024-12-06 00:53:07,COD,1013.28,Paid
PAY0057955,O0057955,2024-01-29 05:29:28,NetBanking,2406.48,Paid
PAY0057956,O0057956,2025-07-06 21:29:20,NetBanking,1669.79,Paid
PAY0057957,O0057957,2026-01-15 03:15:21,Card,2038.21,Paid
PAY0057958,O0057958,2025-08-10 19:51:48,COD,2971.31,Paid
PAY0057959,O0057959,2025-08-05 06:55:04,Card,885.17,Paid
PAY0057960,O0057960,2025-09-02 11:50:29,NetBanking,519.59,Paid
PAY0057961,O0057961,2025-07-03 18:34:57,COD,1284.8,Paid
PAY0057962,O0057962,2026-03-10 23:58:29,NetBanking,1313.28,Paid
PAY0057963,O0057963,2025-01-03 02:36:47,NetBanking,503.78,Paid
PAY0057964,O0057964,2024-04-01 12:51:05,NetBanking,4376.34,Paid
PAY0057965,O0057965,2026-01-08 04:35:11,NetBanking,1355.83,Paid
PAY0057966,O0057966,2026-03-13 08:17:07,NetBanking,4038.35,Paid
PAY0057967,O0057967,2025-09-15 05:22:16,COD,653.56,Paid
PAY0057968,O0057968,2024-09-18 17:09:13,Card,1900.43,Paid
PAY0057969,O0057969,2025-10-21 12:19:27,Card,2590.79,Paid
PAY0057970,O0057970,2026-05-03 17:08:04,NetBanking,1806.25,Paid
PAY0057971,O0057971,2025-01-21 01:14:10,NetBanking,1103.48,Paid
PAY0057972,O0057972,2024-03-29 17:18:51,NetBanking,163.25,Paid
PAY0057973,O0057973,2025-01-28 20:11:22,COD,612.54,Pending
PAY0057974,O0057974,2024-01-16 16:49:28,UPI,542.89,Paid
PAY0057975,O0057975,2025-09-24 01:17:40,Wallet,1457.36,Paid
PAY0057976,O0057976,2025-09-29 16:36:53,Wallet,1247.49,Paid
PAY0057977,O0057977,2024-08-02 15:30:23,Wallet,1601.69,Paid
PAY0057978,O0057978,2026-07-03 21:54:31,Card,48.86,Paid
PAY0057979,O0057979,2024-07-21 17:46:12,COD,4162.62,Paid
PAY0057980,O0057980,2025-10-31 15:11:02,Card,2219.86,Paid
PAY0057981,O0057981,2026-04-04 01:51:06,Card,4777.94,Paid
PAY0057982,O0057982,2026-08-22 08:32:01,Card,2647.23,Paid
PAY0057983,O0057983,2026-08-28 18:05:16,Card,1354.12,Paid
PAY0057984,O0057984,2024-07-18 21:56:53,NetBanking,856.45,Paid
PAY0057985,O0057985,2025-11-02 14:05:17,UPI,3575.54,Pending
PAY0057986,O0057986,2025-08-03 06:13:33,Wallet,757.7,Paid
PAY0057987,O0057987,2026-01-03 12:08:27,UPI,1801.48,Paid
PAY0057988,O0057988,2024-08-05 00:43:12,NetBanking,1998.97,Paid
PAY0057989,O0057989,2024-05-31 21:53:56,Wallet,1175.58,Paid
PAY0057990,O0057990,2024-12-28 23:35:33,Wallet,5203.67,Paid
PAY0057991,O0057991,2025-08-28 23:52:58,NetBanking,1806.88,Paid
PAY0057992,O0057992,2024-03-16 14:04:35,NetBanking,1063.22,Paid
PAY0057993,O0057993,2025-09-27 16:14:23,Card,228.76,Paid
PAY0057994,O0057994,2024-07-06 09:52:38,NetBanking,2499.21,Paid
PAY0057995,O0057995,2025-07-31 08:34:31,UPI,3041.24,Paid
PAY0057996,O0057996,2025-02-23 14:43:18,NetBanking,2036.15,Paid
PAY0057997,O0057997,2024-12-12 23:45:53,UPI,1023.19,Failed
PAY0057998,O0057998,2025-02-07 11:15:16,UPI,2416.92,Paid
PAY0057999,O0057999,2024-07-13 11:51:50,Card,1374.62,Paid
PAY0058000,O0058000,2026-01-05 06:01:26,COD,1548.87,Paid
PAY0058001,O0058001,2024-06-26 06:13:42,UPI,1028.9,Failed
PAY0058002,O0058002,2026-05-11 08:31:21,UPI,1051.54,Paid
PAY0058003,O0058003,2025-01-23 12:29:21,Card,3232.06,Paid
PAY0058004,O0058004,2025-04-19 20:57:57,Wallet,3689.02,Paid
PAY0058005,O0058005,2025-03-05 12:00:02,Card,1009.39,Paid
PAY0058006,O0058006,2025-03-25 22:32:10,NetBanking,3434.99,Paid
PAY0058007,O0058007,2024-07-07 12:48:50,Card,1068.55,Paid
PAY0058008,O0058008,2026-04-02 21:51:58,UPI,1480.04,Paid
PAY0058009,O0058009,2024-10-23 22:37:46,Wallet,605.16,Paid
PAY0058010,O0058010,2024-08-05 09:31:50,Card,969.85,Failed
PAY0058011,O0058011,2025-10-17 03:47:26,Wallet,1635.95,Paid
PAY0058012,O0058012,2026-04-03 20:20:55,Wallet,3887.13,Paid
PAY0058013,O0058013,2024-08-10 12:05:23,COD,453.2,Paid
PAY0058014,O0058014,2024-11-17 01:29:49,COD,3480.23,Paid
PAY0058015,O0058015,2025-09-05 06:56:25,Card,2782.66,Paid
PAY0058016,O0058016,2025-06-18 17:49:56,Card,814.39,Paid
PAY0058017,O0058017,2025-10-22 14:55:52,NetBanking,726.43,Paid
PAY0058018,O0058018,2024-02-13 17:49:46,Wallet,1167.69,Paid
PAY0058019,O0058019,2026-07-12 22:19:11,NetBanking,955.9,Paid
PAY0058020,O0058020,2026-06-11 10:51:48,Wallet,3517.08,Failed
PAY0058021,O0058021,2026-05-13 23:18:22,NetBanking,2473.32,Paid
PAY0058022,O0058022,2025-11-01 00:19:58,COD,1011.04,Paid
PAY0058023,O0058023,2024-12-29 14:29:49,NetBanking,218.6,Paid
PAY0058024,O0058024,2025-04-07 14:18:38,Card,1436.19,Paid
PAY0058025,O0058025,2026-05-26 23:55:38,COD,246.91,Failed
PAY0058026,O0058026,2026-05-25 19:45:29,UPI,486.44,Paid
PAY0058027,O0058027,2024-10-30 18:54:58,COD,2191.53,Paid
PAY0058028,O0058028,2024-07-24 09:53:49,COD,4051.94,Paid
PAY0058029,O0058029,2026-04-21 03:08:18,UPI,460.52,Paid
PAY0058030,O0058030,2025-12-20 01:11:57,UPI,3184.91,Paid
PAY0058031,O0058031,2025-10-24 13:54:57,COD,305.81,Failed
PAY0058032,O0058032,2026-03-20 19:06:47,NetBanking,4014.75,Paid
PAY0058033,O0058033,2024-05-29 10:50:04,Wallet,4345.07,Pending
PAY0058034,O0058034,2026-06-29 00:30:13,UPI,2266.05,Paid
PAY0058035,O0058035,2025-06-27 19:45:05,Card,2055.83,Paid
PAY0058036,O0058036,2025-10-05 07:10:41,Card,1212.42,Pending
PAY0058037,O0058037,2025-02-13 15:20:49,Wallet,1346.03,Paid
PAY0058038,O0058038,2024-02-08 20:17:17,UPI,733.82,Paid
PAY0058039,O0058039,2024-11-26 17:22:47,COD,1488.22,Paid
PAY0058040,O0058040,2026-06-03 02:30:01,COD,973.56,Paid
PAY0058041,O0058041,2024-05-15 10:12:35,UPI,888.78,Paid
PAY0058042,O0058042,2025-05-20 01:14:13,NetBanking,481.15,Paid
PAY0058043,O0058043,2025-11-03 16:11:00,UPI,2126.01,Paid
PAY0058044,O0058044,2026-01-22 23:37:05,Wallet,667.23,Paid
PAY0058045,O0058045,2024-08-30 16:17:50,NetBanking,2724.78,Failed
PAY0058046,O0058046,2025-12-11 21:08:24,UPI,5355.17,Paid
PAY0058047,O0058047,2025-01-13 15:51:26,Wallet,885.61,Paid
PAY0058048,O0058048,2025-02-27 15:56:59,COD,984.31,Paid
PAY0058049,O0058049,2024-02-28 17:05:44,COD,1026.6,Paid
PAY0058050,O0058050,2025-10-21 09:49:06,COD,4593.39,Paid
PAY0058051,O0058051,2025-04-27 12:24:33,COD,367.38,Failed
PAY0058052,O0058052,2026-05-24 12:12:23,Card,2315.73,Paid
PAY0058053,O0058053,2025-05-29 03:30:00,Card,1104.89,Paid
PAY0058054,O0058054,2026-07-17 05:16:35,Wallet,1460.75,Paid
PAY0058055,O0058055,2024-04-15 01:47:34,UPI,1244.91,Paid
PAY0058056,O0058056,2024-07-04 18:16:01,Wallet,1023.6,Paid
PAY0058057,O0058057,2024-05-17 00:36:15,Wallet,2676.09,Paid
PAY0058058,O0058058,2024-03-09 13:30:37,Wallet,2129.94,Paid
PAY0058059,O0058059,2024-11-24 12:59:01,UPI,3589.48,Paid
PAY0058060,O0058060,2025-11-19 03:57:57,COD,1260.8,Paid
PAY0058061,O0058061,2024-08-20 17:16:30,COD,4556.77,Paid
PAY0058062,O0058062,2026-05-14 20:41:28,Card,3660.23,Paid
PAY0058063,O0058063,2024-12-22 08:21:43,Card,5537.88,Failed
PAY0058064,O0058064,2025-05-13 12:37:20,Card,2752.82,Paid
PAY0058065,O0058065,2024-01-30 22:01:10,NetBanking,2206.06,Paid
PAY0058066,O0058066,2024-10-29 16:56:50,Card,587.44,Paid
PAY0058067,O0058067,2025-11-22 23:08:15,UPI,537.96,Paid
PAY0058068,O0058068,2025-12-16 12:24:57,COD,740.72,Paid
PAY0058069,O0058069,2025-03-31 07:39:17,COD,1569.9,Paid
PAY0058070,O0058070,2024-12-17 01:52:41,Wallet,2362.63,Paid
PAY0058071,O0058071,2024-02-02 17:55:26,Card,382.86,Paid
PAY0058072,O0058072,2025-11-03 02:52:19,Wallet,843.81,Paid
PAY0058073,O0058073,2025-07-23 04:31:35,UPI,265.8,Paid
PAY0058074,O0058074,2026-03-21 17:15:14,UPI,3376.71,Paid
PAY0058075,O0058075,2025-08-07 09:48:16,Wallet,3804.1,Paid
PAY0058076,O0058076,2025-08-21 07:11:27,Wallet,3783.13,Paid
PAY0058077,O0058077,2025-09-14 05:17:58,COD,627.44,Paid
PAY0058078,O0058078,2024-08-30 21:12:36,COD,2603.79,Paid
PAY0058079,O0058079,2025-06-21 05:33:20,Card,4270.33,Paid
PAY0058080,O0058080,2024-09-16 07:28:55,COD,334.98,Paid
PAY0058081,O0058081,2025-07-23 20:02:01,Wallet,4555.55,Paid
PAY0058082,O0058082,2024-03-28 10:59:59,COD,255.68,Paid
PAY0058083,O0058083,2026-05-13 01:21:44,UPI,1750.99,Failed
PAY0058084,O0058084,2026-07-22 07:03:52,NetBanking,632.07,Paid
PAY0058085,O0058085,2024-07-27 01:10:25,COD,2096.5,Paid
PAY0058086,O0058086,2025-07-24 12:19:57,NetBanking,2050.63,Paid
PAY0058087,O0058087,2024-03-04 17:25:43,Wallet,2205.87,Paid
PAY0058088,O0058088,2025-08-28 05:32:27,Wallet,447.38,Paid
PAY0058089,O0058089,2024-01-30 23:19:04,Wallet,3458.48,Paid
PAY0058090,O0058090,2025-02-05 03:31:14,Wallet,7827.08,Paid
PAY0058091,O0058091,2025-03-15 16:38:27,Card,1502.13,Paid
PAY0058092,O0058092,2026-07-04 02:09:58,NetBanking,2744.87,Paid
PAY0058093,O0058093,2026-05-12 18:12:38,COD,2933.15,Paid
PAY0058094,O0058094,2024-02-18 11:36:44,COD,1191.52,Paid
PAY0058095,O0058095,2024-06-02 01:20:08,Wallet,521.82,Paid
PAY0058096,O0058096,2024-02-04 18:33:54,Card,936.71,Paid
PAY0058097,O0058097,2025-10-05 17:31:57,COD,675.47,Paid
PAY0058098,O0058098,2025-12-01 09:24:13,NetBanking,2900.36,Paid
PAY0058099,O0058099,2024-07-14 16:32:21,COD,1115.12,Paid
PAY0058100,O0058100,2025-05-31 23:04:05,UPI,1178.96,Paid
PAY0058101,O0058101,2025-08-26 10:45:00,UPI,3222.69,Paid
PAY0058102,O0058102,2025-12-13 00:39:14,Wallet,866.0,Paid
PAY0058103,O0058103,2025-03-17 19:16:40,NetBanking,2951.16,Paid
PAY0058104,O0058104,2025-03-24 16:49:47,UPI,2088.95,Paid
PAY0058105,O0058105,2026-08-17 04:06:19,Wallet,3257.83,Failed
PAY0058106,O0058106,2025-04-05 15:05:57,NetBanking,2527.48,Paid
