return_id,order_id,product_id,return_reason,refund_amount,return_date
R006293,O0061100,P1257,Changed Mind,27.41,2024-02-14
R006294,O0061100,P0648,Changed Mind,162.8,2024-02-18
R006295,O0061100,P1215,Wrong Item,457.55,2024-02-26
R006296,O0061160,P0248,Changed Mind,62.92,2024-06-25
R006297,O0061160,P1481,Changed Mind,808.34,2024-06-19
R006298,O0061166,P1132,Late Delivery,593.78,2024-05-22
R006299,O0061166,P1242,Defective,891.09,2024-05-23
R006300,O0061171,P0454,Late Delivery,1215.47,2024-09-07
R006301,O0061171,P0034,Late Delivery,1464.44,2024-09-05
R006302,O0061212,P1247,Changed Mind,1142.46,2025-05-03
R006303,O0061213,P0739,Wrong Item,183.28,2024-08-10
R006304,O0061217,P0037,Wrong Item,371.84,2024-11-14
R006305,O0061217,P0261,Defective,422.2,2024-11-20
R006306,O0061217,P0644,Defective,594.38,2024-11-13
R006307,O0061219,P0677,Defective,778.31,2025-09-04
R006308,O0061219,P0442,Changed Mind,2571.63,2025-08-23
R006309,O0061234,P0910,Defective,2123.24,2024-08-06
R006310,O0061248,P0660,Late Delivery,1319.05,2025-11-30
R006311,O0061271,P0505,Late Delivery,1440.71,2024-12-27
R006312,O0061274,P0375,Wrong Item,937.95,2026-07-16
R006313,O0061286,P0481,Late Delivery,416.57,2026-07-13
R006314,O0061286,P0112,Late Delivery,194.58,2026-07-09
R006315,O0061286,P0936,Late Delivery,109.63,2026-07-01
R006316,O0061311,P0517,Late Delivery,973.03,2026-06-25
R006317,O0061329,P0315,Wrong Item,881.85,2026-06-26
R006318,O0061354,P0405,Wrong Item,323.29,2025-08-22
R006319,O0061354,P0280,Wrong Item,1322.02,2025-08-25
R006320,O0061354,P0931,Defective,577.1,2025-08-23
R006321,O0061355,P1385,Late Delivery,400.44,2026-02-01
R006322,O0061355,P1116,Wrong Item,736.41,2026-01-29
R006323,O0061355,P0984,Wrong Item,1063.64,2026-02-03
R006324,O0061355,P0443,Late Delivery,772.17,2026-02-07
R006325,O0061355,P0013,Late Delivery,494.56,2026-02-10
R006326,O0061356,P0371,Late Delivery,418.22,2024-02-16
R006327,O0061377,P1188,Wrong Item,625.51,2026-01-10
R006328,O0061377,P0903,Late Delivery,825.84,2026-01-17
R006329,O0061377,P0140,Defective,1118.95,2026-01-19
R006330,O0061377,P0015,Late Delivery,1006.72,2026-01-10
R006331,O0061399,P0110,Changed Mind,1026.43,2026-01-06
R006332,O0061401,P0760,Late Delivery,2290.13,2025-09-18
R006333,O0061401,P1245,Late Delivery,1349.48,2025-09-10
R006334,O0061432,P0451,Late Delivery,220.45,2025-09-19
R006335,O0061444,P0407,Wrong Item,552.2,2025-09-27
R006336,O0061466,P1383,Late Delivery,850.17,2024-07-09
R006337,O0061466,P0130,Defective,1658.33,2024-07-08
R006338,O0061497,P0324,Late Delivery,746.53,2024-11-07
R006339,O0061505,P0253,Late Delivery,756.11,2024-06-11
R006340,O0061511,P0550,Wrong Item,772.58,2024-07-11
R006341,O0061511,P1377,Defective,1154.57,2024-07-02
R006342,O0061512,P1195,Defective,154.27,2025-08-08
R006343,O0061512,P0200,Wrong Item,1237.41,2025-08-09
R006344,O0061520,P0456,Wrong Item,572.84,2025-05-23
R006345,O0061536,P0668,Defective,46.19,2026-08-02
R006346,O0061560,P0397,Late Delivery,38.1,2024-01-18
R006347,O0061574,P1343,Wrong Item,1186.71,2025-11-02
R006348,O0061574,P0154,Wrong Item,330.2,2025-10-28
R006349,O0061600,P0199,Defective,266.03,2026-05-12
R006350,O0061611,P1410,Wrong Item,298.14,2025-02-03
R006351,O0061660,P1033,Wrong Item,711.29,2024-09-10
R006352,O0061660,P1158,Wrong Item,1276.69,2024-09-15
R006353,O0061695,P0060,Wrong Item,329.84,2024-05-24
R006354,O0061695,P0517,Late Delivery,1151.6,2024-06-01
R006355,O0061695,P1405,Changed Mind,898.22,2024-05-26
R006356,O0061703,P1160,Late Delivery,423.94,2026-02-06
R006357,O0061703,P1013,Defective,1117.89,2026-02-06
R006358,O0061732,P0724,Wrong Item,113.47,2025-01-09
R006359,O0061732,P0472,Late Delivery,411.6,2025-01-05
R006360,O0061766,P0930,Late Delivery,116.82,2025-06-06
R006361,O0061781,P0339,Wrong Item,1270.2,2025-04-27
R006362,O0061781,P0171,Changed Mind,1173.64,2025-05-05
R006363,O0061782,P1396,Changed Mind,639.74,2026-02-28
R006364,O0061796,P0131,Defective,653.38,2024-08-28
R006365,O0061804,P1045,Late Delivery,244.18,2026-02-20
R006366,O0061807,P0102,Changed Mind,724.25,2026-05-23
R006367,O0061807,P0643,Changed Mind,111.6,2026-05-15
R006368,O0061814,P1439,Late Delivery,905.14,2024-06-07
R006369,O0061820,P0819,Wrong Item,924.18,2026-08-18
R006370,O0061854,P0165,Defective,360.2,2025-07-26
R006371,O0061858,P0811,Changed Mind,2402.52,2026-04-23
R006372,O0061858,P1026,Changed Mind,472.37,2026-05-04
R006373,O0061861,P0681,Defective,1096.84,2025-10-25
R006374,O0061861,P1447,Defective,1079.83,2025-10-15
R006375,O0061861,P1180,Defective,246.93,2025-10-27
R006376,O0061869,P0567,Changed Mind,183.73,2024-02-23
R006377,O0061879,P0747,Wrong Item,732.86,2026-05-14
R006378,O0061896,P1013,Changed Mind,514.75,2026-03-19
R006379,O0061908,P0561,Late Delivery,597.3,2025-03-17
R006380,O0061908,P0060,Defective,596.81,2025-03-06
R006381,O0061913,P0339,Changed Mind,2431.99,2025-11-10
R006382,O0061913,P0568,Wrong Item,624.95,2025-11-01
R006383,O0061913,P1394,Wrong Item,1547.39,2025-11-14
R006384,O0061913,P1319,Late Delivery,608.36,2025-11-09
R006385,O0061913,P0376,Changed Mind,974.32,2025-11-10
R006386,O0061916,P0497,Late Delivery,3491.82,2024-06-22
R006387,O0061916,P1456,Late Delivery,353.85,2024-06-24
R006388,O0061959,P0760,Changed Mind,1152.14,2024-10-22
R006389,O0061971,P0239,Late Delivery,149.93,2026-08-19
R006390,O0061976,P0670,Changed Mind,2063.58,2025-02-12
R006391,O0061978,P0423,Defective,1197.63,2026-07-22
R006392,O0062012,P0029,Late Delivery,1543.55,2024-08-19
R006393,O0062032,P0331,Late Delivery,325.11,2025-08-06
R006394,O0062032,P0343,Defective,1680.74,2025-08-10
R006395,O0062032,P0720,Wrong Item,413.29,2025-08-08
R006396,O0062038,P0932,Defective,207.72,2024-02-20
R006397,O0062053,P0957,Changed Mind,723.0,2024-10-04
R006398,O0062072,P1278,Defective,1020.18,2026-01-18
R006399,O0062090,P0691,Wrong Item,934.98,2025-03-08
R006400,O0062117,P0931,Defective,603.65,2024-10-21
R006401,O0062133,P0188,Late Delivery,938.15,2024-03-27
R006402,O0062144,P1489,Late Delivery,1001.06,2024-11-29
R006403,O0062144,P0784,Changed Mind,3163.11,2024-11-26
R006404,O0062145,P0528,Changed Mind,1481.33,2026-03-25
R006405,O0062200,P0946,Changed Mind,264.72,2024-07-14
R006406,O0062239,P1016,Wrong Item,752.92,2026-08-07
R006407,O0062242,P0856,Changed Mind,817.14,2024-04-27
R006408,O0062246,P0551,Wrong Item,291.31,2025-12-09
R006409,O0062253,P1134,Late Delivery,603.36,2025-11-02
R006410,O0062258,P1402,Wrong Item,711.26,2024-08-10
R006411,O0062263,P1125,Late Delivery,972.5,2025-07-27
R006412,O0062274,P0494,Changed Mind,628.42,2024-03-07
R006413,O0062281,P0067,Changed Mind,594.33,2024-06-03
R006414,O0062303,P1251,Changed Mind,778.26,2026-07-20
R006415,O0062314,P0292,Late Delivery,1290.0,2025-03-27
R006416,O0062315,P1131,Wrong Item,1280.78,2026-02-03
R006417,O0062324,P0248,Wrong Item,27.37,2024-07-12
R006418,O0062324,P0884,Wrong Item,431.04,2024-07-10
R006419,O0062324,P1187,Defective,2974.79,2024-07-19
R006420,O0062325,P1285,Wrong Item,884.63,2025-02-06
R006421,O0062362,P0647,Wrong Item,532.42,2026-04-08
R006422,O0062365,P0944,Late Delivery,403.76,2024-05-30
R006423,O0062371,P1269,Defective,613.86,2025-11-24
R006424,O0062379,P0908,Wrong Item,1078.93,2026-08-20
R006425,O0062379,P0920,Changed Mind,260.4,2026-08-14
R006426,O0062379,P1404,Changed Mind,544.94,2026-08-18
R006427,O0062394,P0975,Late Delivery,827.86,2026-09-05
R006428,O0062407,P0698,Defective,781.45,2026-07-29
R006429,O0062416,P0184,Late Delivery,640.02,2024-05-08
R006430,O0062416,P1139,Late Delivery,217.57,2024-05-05
R006431,O0062422,P1114,Late Delivery,757.25,2025-03-10
R006432,O0062422,P0501,Late Delivery,111.33,2025-03-02
R006433,O0062422,P0699,Wrong Item,1063.86,2025-03-05
R006434,O0062431,P0779,Wrong Item,1284.33,2025-08-10
R006435,O0062460,P0201,Late Delivery,103.42,2025-01-02
R006436,O0062463,P0716,Defective,655.09,2024-05-30
R006437,O0062463,P1121,Wrong Item,3613.86,2024-05-29
R006438,O0062463,P0123,Changed Mind,1882.98,2024-05-31
R006439,O0062493,P1178,Late Delivery,474.35,2025-12-03
R006440,O0062493,P0511,Late Delivery,2670.91,2025-12-08
R006441,O0062518,P0613,Changed Mind,321.23,2026-04-10
R006442,O0062532,P0776,Defective,54.9,2026-05-09
R006443,O0062552,P0894,Changed Mind,1184.92,2025-11-16
R006444,O0062567,P1255,Defective,323.5,2025-12-30
R006445,O0062576,P0899,Late Delivery,1162.92,2024-08-19
R006446,O0062576,P0240,Wrong Item,933.18,2024-08-11
R006447,O0062576,P0173,Changed Mind,1299.19,2024-08-21
R006448,O0062576,P0563,Defective,305.97,2024-08-23
R006449,O0062576,P1130,Defective,1507.2,2024-08-13
R006450,O0062596,P0122,Late Delivery,319.85,2026-07-08
R006451,O0062620,P0024,Defective,2037.44,2024-05-15
R006452,O0062638,P0190,Defective,74.04,2025-07-04
R006453,O0062644,P0168,Late Delivery,543.67,2024-10-13
R006454,O0062644,P1215,Changed Mind,455.59,2024-10-20
R006455,O0062644,P0076,Changed Mind,1638.02,2024-10-27
R006456,O0062679,P1159,Late Delivery,679.86,2024-07-02
R006457,O0062679,P0107,Defective,1121.85,2024-06-30
R006458,O0062684,P0824,Changed Mind,18.75,2024-03-10
R006459,O0062696,P0497,Changed Mind,2425.27,2024-08-31
R006460,O0062713,P0459,Wrong Item,664.07,2024-09-27
R006461,O0062715,P0208,Defective,926.14,2026-04-24
R006462,O0062715,P0069,Defective,716.31,2026-04-24
R006463,O0062715,P0308,Changed Mind,268.17,2026-04-22
R006464,O0062727,P1376,Changed Mind,1078.11,2026-05-15
R006465,O0062733,P0723,Changed Mind,1128.71,2025-02-28
R006466,O0062739,P1221,Defective,1838.13,2025-09-21
R006467,O0062750,P1403,Wrong Item,1098.24,2026-06-20
R006468,O0062751,P1466,Defective,329.51,2025-10-28
R006469,O0062751,P1079,Changed Mind,432.97,2025-10-22
R006470,O0062792,P1076,Changed Mind,441.56,2024-04-04
R006471,O0062799,P1245,Defective,1437.13,2024-08-03
R006472,O0062799,P0301,Late Delivery,782.95,2024-07-26
R006473,O0062809,P0631,Defective,1275.04,2025-07-26
R006474,O0062809,P0143,Late Delivery,99.41,2025-07-28
R006475,O0062863,P0979,Wrong Item,1120.09,2026-05-28
R006476,O0062863,P1312,Defective,1824.45,2026-05-25
R006477,O0062864,P1373,Wrong Item,2540.96,2026-02-22
R006478,O0062881,P0403,Defective,18.25,2024-03-16
R006479,O0062881,P0100,Late Delivery,338.35,2024-03-25
R006480,O0062881,P1221,Changed Mind,820.73,2024-04-01
R006481,O0062887,P0935,Late Delivery,2424.63,2024-03-01
R006482,O0062895,P0103,Changed Mind,444.67,2024-03-30
R006483,O0062908,P0654,Wrong Item,940.94,2025-04-06
R006484,O0062921,P0236,Late Delivery,1050.31,2026-01-26
R006485,O0062921,P0762,Defective,667.94,2026-01-20
R006486,O0062954,P1017,Late Delivery,857.16,2025-03-14
R006487,O0062968,P1330,Wrong Item,213.09,2025-10-06
R006488,O0062997,P0087,Wrong Item,852.04,2026-08-21
R006489,O0062997,P0681,Defective,1040.06,2026-08-21
R006490,O0063003,P0564,Wrong Item,1472.28,2024-10-09
R006491,O0063038,P1212,Defective,492.34,2025-12-01
R006492,O0063038,P0288,Defective,776.97,2025-12-06
R006493,O0063038,P0511,Changed Mind,1823.2,2025-11-30
R006494,O0063043,P1088,Defective,804.88,2025-07-06
R006495,O0063048,P1328,Defective,712.61,2026-08-04
R006496,O0063048,P0649,Wrong Item,719.31,2026-08-01
R006497,O0063072,P1129,Changed Mind,981.32,2024-10-15
R006498,O0063072,P0409,Wrong Item,3298.3,2024-10-03
R006499,O0063087,P0543,Late Delivery,83.56,2024-12-28
R006500,O0063087,P0292,Wrong Item,1338.72,2025-01-13
R006501,O0063092,P0310,Changed Mind,254.01,2024-06-25
R006502,O0063096,P1293,Wrong Item,1718.95,2026-06-05
R006503,O0063096,P0744,Defective,289.42,2026-06-10
R006504,O0063096,P0033,Changed Mind,1155.89,2026-06-05
R006505,O0063107,P0344,Changed Mind,1106.22,2026-05-02
R006506,O0063116,P0069,Defective,226.59,2026-04-09
R006507,O0063144,P0690,Defective,2793.86,2026-07-01
R006508,O0063158,P1268,Wrong Item,563.18,2025-08-14
R006509,O0063158,P0171,Late Delivery,1149.62,2025-08-10
R006510,O0063176,P0744,Changed Mind,294.8,2025-12-10
R006511,O0063179,P0320,Defective,2612.42,2025-03-28
R006512,O0063192,P1163,Changed Mind,956.72,2026-05-02
R006513,O0063208,P0122,Late Delivery,302.54,2025-06-23
R006514,O0063208,P1374,Changed Mind,1106.66,2025-06-30
R006515,O0063210,P0897,Defective,1055.39,2025-02-05
R006516,O0063210,P1500,Late Delivery,240.74,2025-01-30
R006517,O0063210,P1378,Defective,2443.46,2025-02-08
R006518,O0063216,P1364,Wrong Item,1581.92,2026-02-01
R006519,O0063217,P1421,Wrong Item,222.61,2025-08-25
R006520,O0063231,P0579,Late Delivery,1082.8,2025-03-20
R006521,O0063234,P0481,Changed Mind,214.14,2024-08-10
R006522,O0063234,P1105,Wrong Item,393.25,2024-08-19
R006523,O0063278,P1101,Changed Mind,544.04,2025-04-12
R006524,O0063279,P0491,Changed Mind,1629.24,2024-06-14
R006525,O0063289,P0388,Defective,847.83,2026-02-16
R006526,O0063298,P1143,Defective,1184.88,2024-09-04
R006527,O0063344,P0685,Late Delivery,1190.06,2025-09-30
R006528,O0063344,P0422,Wrong Item,2151.84,2025-10-13
R006529,O0063354,P0996,Changed Mind,693.06,2024-07-22
R006530,O0063365,P0384,Wrong Item,3000.75,2025-07-27
R006531,O0063365,P0597,Late Delivery,501.18,2025-07-25
R006532,O0063369,P0807,Changed Mind,735.53,2026-05-27
R006533,O0063379,P1207,Changed Mind,463.39,2026-05-04
R006534,O0063404,P1175,Late Delivery,1199.21,2025-10-03
R006535,O0063411,P0504,Wrong Item,1201.78,2025-06-15
R006536,O0063482,P0213,Late Delivery,693.26,2025-06-15
R006537,O0063483,P1044,Changed Mind,904.84,2024-08-10
R006538,O0063514,P0088,Defective,957.75,2026-04-04
R006539,O0063514,P1066,Wrong Item,233.06,2026-04-04
R006540,O0063514,P0648,Wrong Item,278.78,2026-04-13
R006541,O0063539,P0446,Wrong Item,1092.45,2025-12-04
R006542,O0063539,P1043,Late Delivery,1286.04,2025-12-14
R006543,O0063540,P0602,Late Delivery,1213.07,2024-06-28
R006544,O0063553,P1322,Defective,487.95,2024-08-18
R006545,O0063553,P0858,Late Delivery,97.79,2024-08-12
R006546,O0063556,P1303,Wrong Item,807.2,2024-08-19
R006547,O0063556,P0259,Late Delivery,1173.8,2024-08-10
R006548,O0063562,P0791,Wrong Item,809.28,2024-10-01
R006549,O0063589,P1016,Changed Mind,742.61,2024-08-15
R006550,O0063593,P1287,Wrong Item,36.27,2025-06-12
R006551,O0063594,P0413,Wrong Item,706.51,2025-06-06
R006552,O0063627,P0292,Changed Mind,2751.69,2026-01-21
R006553,O0063627,P1067,Defective,1150.64,2026-02-04
R006554,O0063631,P0357,Wrong Item,1948.01,2025-06-24
R006555,O0063631,P0679,Late Delivery,2228.32,2025-06-15
R006556,O0063658,P0343,Late Delivery,1269.4,2025-11-18
R006557,O0063658,P0335,Changed Mind,739.46,2025-11-16
R006558,O0063664,P0900,Defective,465.26,2024-02-06
R006559,O0063669,P0719,Defective,188.7,2025-11-07
R006560,O0063683,P0479,Wrong Item,859.84,2026-03-10
R006561,O0063683,P0305,Changed Mind,738.09,2026-03-20
R006562,O0063690,P0273,Defective,535.0,2025-10-09
R006563,O0063699,P1135,Changed Mind,1796.12,2024-07-16
R006564,O0063699,P1007,Defective,417.7,2024-07-14
R006565,O0063699,P1282,Wrong Item,1258.85,2024-07-22
R006566,O0063705,P0148,Defective,594.65,2025-08-29
R006567,O0063740,P1220,Changed Mind,853.73,2024-08-02
R006568,O0063740,P0871,Changed Mind,1137.5,2024-08-09
R006569,O0063775,P1111,Late Delivery,907.4,2024-09-22
R006570,O0063798,P0828,Changed Mind,516.73,2024-05-17
R006571,O0063808,P1055,Late Delivery,1505.28,2025-11-23
R006572,O0063808,P1389,Wrong Item,58.79,2025-11-21
R006573,O0063810,P0735,Wrong Item,1061.23,2024-07-05
R006574,O0063816,P0027,Defective,845.27,2026-08-11
R006575,O0063820,P1296,Wrong Item,648.18,2026-04-18
R006576,O0063822,P0219,Wrong Item,805.98,2024-07-16
R006577,O0063865,P0245,Defective,1149.57,2025-11-05
R006578,O0063895,P1310,Late Delivery,190.66,2024-09-11
R006579,O0063904,P0067,Late Delivery,297.54,2025-02-18
R006580,O0063904,P1271,Changed Mind,2046.94,2025-02-13
R006581,O0063906,P0954,Changed Mind,372.61,2024-03-31
R006582,O0063906,P0641,Defective,2443.24,2024-04-06
R006583,O0063907,P0038,Late Delivery,266.72,2024-09-24
R006584,O0063913,P0911,Wrong Item,429.03,2024-01-08
R006585,O0063913,P0670,Wrong Item,943.43,2024-01-11
R006586,O0063920,P0682,Defective,1210.64,2025-11-28
R006587,O0063969,P0925,Defective,666.49,2024-02-22
R006588,O0063990,P1412,Late Delivery,1261.04,2025-12-06
R006589,O0064026,P0630,Wrong Item,1298.04,2026-02-11
R006590,O0064034,P1411,Changed Mind,653.04,2024-08-06
R006591,O0064034,P0677,Late Delivery,382.5,2024-08-09
R006592,O0064034,P0857,Changed Mind,948.36,2024-08-11
R006593,O0064049,P0650,Wrong Item,1228.78,2025-06-01
R006594,O0064056,P0755,Defective,809.9,2025-02-13
R006595,O0064079,P0861,Late Delivery,482.96,2024-04-24
R006596,O0064079,P0844,Changed Mind,1095.14,2024-04-22
R006597,O0064093,P1137,Changed Mind,1035.72,2025-08-09
R006598,O0064111,P1156,Changed Mind,289.34,2024-11-28
R006599,O0064116,P0952,Defective,1149.15,2026-05-15
R006600,O0064116,P1401,Changed Mind,828.75,2026-05-18
R006601,O0064117,P0582,Late Delivery,524.18,2025-05-29
R006602,O0064130,P1285,Wrong Item,503.82,2025-01-08
R006603,O0064135,P0081,Changed Mind,277.87,2024-01-17
R006604,O0064135,P0661,Changed Mind,1035.02,2024-01-23
R006605,O0064159,P0251,Defective,1048.38,2026-06-23
R006606,O0064159,P0968,Changed Mind,1099.91,2026-06-19
R006607,O0064159,P0798,Changed Mind,670.11,2026-06-23
R006608,O0064159,P1446,Late Delivery,99.54,2026-06-19
R006609,O0064178,P0971,Late Delivery,1010.04,2024-10-12
R006610,O0064195,P0415,Changed Mind,955.36,2025-12-30
R006611,O0064195,P1381,Late Delivery,252.53,2026-01-07
R006612,O0064199,P0945,Wrong Item,447.92,2026-06-04
R006613,O0064200,P0991,Late Delivery,616.17,2026-02-20
R006614,O0064203,P0496,Defective,1207.43,2026-02-02
R006615,O0064211,P0610,Late Delivery,1226.32,2025-12-18
R006616,O0064211,P1166,Late Delivery,291.37,2025-12-12
R006617,O0064219,P1132,Wrong Item,637.5,2025-01-10
R006618,O0064219,P1258,Changed Mind,863.07,2025-01-09
R006619,O0064234,P1136,Changed Mind,91.94,2025-08-25
R006620,O0064234,P0547,Changed Mind,888.1,2025-08-22
R006621,O0064237,P0609,Defective,860.72,2025-07-12
R006622,O0064240,P0428,Late Delivery,2132.31,2026-04-16
R006623,O0064240,P0240,Changed Mind,920.13,2026-04-14
R006624,O0064254,P1293,Late Delivery,880.47,2026-05-08
R006625,O0064264,P1471,Wrong Item,902.28,2024-02-20
R006626,O0064280,P0818,Changed Mind,830.65,2026-06-23
R006627,O0064280,P0882,Late Delivery,1090.21,2026-07-05
R006628,O0064281,P0862,Late Delivery,903.59,2025-02-19
R006629,O0064281,P1445,Changed Mind,568.46,2025-02-24
R006630,O0064283,P0082,Wrong Item,1075.28,2025-06-25
R006631,O0064305,P0657,Late Delivery,754.59,2025-11-06
R006632,O0064323,P0623,Late Delivery,156.95,2025-06-14
R006633,O0064328,P0969,Wrong Item,1627.28,2025-11-20
R006634,O0064328,P1163,Wrong Item,946.85,2025-11-21
R006635,O0064348,P1329,Late Delivery,1162.98,2026-07-13
R006636,O0064352,P0967,Changed Mind,306.46,2024-07-04
R006637,O0064360,P0023,Defective,2303.89,2024-04-06
R006638,O0064360,P0502,Late Delivery,926.03,2024-03-29
R006639,O0064367,P0638,Defective,3338.29,2026-09-06
R006640,O0064367,P0284,Wrong Item,187.16,2026-09-18
R006641,O0064367,P0592,Wrong Item,247.3,2026-09-09
R006642,O0064397,P0971,Defective,1922.31,2024-12-05
R006643,O0064397,P0337,Changed Mind,600.54,2024-12-06
R006644,O0064397,P0066,Wrong Item,114.71,2024-12-12
R006645,O0064423,P0005,Late Delivery,695.66,2024-09-14
R006646,O0064423,P0224,Late Delivery,228.34,2024-09-11
R006647,O0064423,P1323,Late Delivery,620.27,2024-09-10
R006648,O0064423,P0669,Late Delivery,1480.34,2024-09-12
R006649,O0064424,P0346,Changed Mind,633.12,2026-02-17
R006650,O0064451,P0913,Late Delivery,468.75,2026-04-03
R006651,O0064459,P0706,Wrong Item,620.17,2025-02-14
R006652,O0064465,P0430,Changed Mind,296.28,2025-01-08
R006653,O0064475,P1477,Wrong Item,602.36,2025-08-09
R006654,O0064488,P0452,Defective,914.24,2026-08-08
R006655,O0064496,P1130,Defective,571.07,2025-08-16
R006656,O0064526,P0007,Defective,319.09,2025-01-12
R006657,O0064532,P1265,Defective,1161.22,2025-03-15
R006658,O0064540,P0180,Wrong Item,1001.4,2026-03-05
R006659,O0064551,P1260,Defective,1757.46,2024-02-28
R006660,O0064555,P1069,Late Delivery,2187.49,2025-12-16
R006661,O0064581,P0590,Late Delivery,2881.7,2026-07-06
R006662,O0064581,P0772,Defective,916.57,2026-07-17
R006663,O0064581,P1180,Late Delivery,221.97,2026-07-08
R006664,O0064613,P0675,Late Delivery,303.92,2024-12-01
R006665,O0064614,P0283,Defective,585.58,2024-07-16
R006666,O0064617,P0372,Late Delivery,973.82,2026-04-23
R006667,O0064625,P0987,Defective,272.09,2025-12-21
