order_id,customer_id,order_datetime,order_status,sales_channel,payment_method,item_count,gross_sales,net_sales,shipping_fee,order_total,delivery_days
O0065733,CUST04405,2025-10-19 02:47:22,Completed,Paid Search,UPI,2,390.72,345.48,49,394.48,2
O0065734,CUST00839,2025-03-09 15:58:51,Completed,Referral,Card,1,1732.22,1664.84,0,1664.84,6
O0065735,CUST23547,2024-06-06 05:23:27,Completed,Referral,UPI,2,1020.71,994.17,99,1093.17,2
O0065736,CUST09196,2026-05-21 07:07:17,Completed,Social,Card,3,1837.67,1706.83,0,1706.83,3
O0065737,CUST14156,2026-05-24 15:19:54,Completed,Email,NetBanking,1,1156.95,1091.7,79,1170.7,5
O0065738,CUST05418,2024-07-06 17:35:12,Completed,Email,Card,4,3494.77,3137.34,49,3186.34,5
O0065739,CUST03484,2025-09-13 19:08:05,Completed,Partner,NetBanking,1,493.26,417.89,99,516.89,6
O0065740,CUST16305,2025-08-24 14:20:36,Completed,Organic,NetBanking,1,660.78,561.93,99,660.93,1
O0065741,CUST13692,2024-04-04 13:51:25,Completed,Organic,Card,3,3543.98,3203.51,79,3282.51,4
O0065742,CUST10271,2024-12-07 13:25:14,Completed,Paid Search,UPI,4,2844.31,2590.5,149,2739.5,4
O0065743,CUST20874,2025-11-01 06:54:12,Completed,Referral,COD,1,839.4,667.49,0,667.49,4
O0065744,CUST15280,2024-01-15 21:13:34,Completed,Social,NetBanking,2,1169.93,1021.61,99,1120.61,8
O0065745,CUST03177,2024-07-03 02:35:39,Completed,Paid Search,UPI,3,3596.36,3105.0,49,3154.0,1
O0065746,CUST09602,2025-05-04 22:16:53,Completed,Paid Search,NetBanking,2,1149.68,967.22,79,1046.22,1
O0065747,CUST06031,2026-05-17 22:01:49,Completed,Email,Card,1,1449.06,1260.54,99,1359.54,6
O0065748,CUST05379,2025-09-23 23:45:42,Cancelled,Partner,NetBanking,3,2651.27,2272.53,149,2421.53,6
O0065749,CUST08268,2025-02-10 16:55:06,Completed,Email,UPI,4,3819.06,3335.05,99,3434.05,7
O0065750,CUST20324,2026-06-10 23:17:05,Pending,Organic,COD,3,2179.23,1930.42,99,2029.42,5
O0065751,CUST19456,2026-01-13 16:19:09,Completed,Email,Wallet,2,2984.21,2491.32,99,2590.32,1
O0065752,CUST08436,2025-10-17 18:42:50,Completed,Partner,Wallet,3,3739.77,3090.31,79,3169.31,7
O0065753,CUST01137,2024-08-07 15:16:14,Cancelled,Paid Search,Card,4,3788.97,3530.0,49,3579.0,5
O0065754,CUST02055,2024-01-09 09:22:48,Completed,Paid Search,UPI,1,1132.46,1017.06,149,1166.06,3
O0065755,CUST16155,2026-07-11 23:22:04,Returned,Organic,NetBanking,1,925.82,781.11,0,781.11,3
O0065756,CUST03066,2025-08-27 16:13:52,Completed,Referral,Wallet,1,62.7,53.47,79,132.47,4
O0065757,CUST13679,2024-10-02 13:32:40,Completed,Referral,NetBanking,1,1079.7,926.49,99,1025.49,4
O0065758,CUST24154,2025-08-03 23:19:37,Completed,Paid Search,Card,1,41.55,33.54,99,132.54,5
O0065759,CUST22603,2025-12-17 20:22:59,Completed,Paid Search,NetBanking,2,858.74,714.73,79,793.73,1
O0065760,CUST20054,2024-11-13 01:46:38,Completed,Referral,COD,1,248.08,248.08,149,397.08,2
O0065761,CUST12575,2024-08-26 20:50:23,Returned,Paid Search,COD,3,2070.56,1629.59,149,1778.59,5
O0065762,CUST03862,2024-11-25 00:51:35,Completed,Social,NetBanking,2,2485.15,2216.68,149,2365.68,7
O0065763,CUST20991,2024-05-07 23:49:06,Cancelled,Paid Search,NetBanking,3,784.33,676.04,49,725.04,6
O0065764,CUST21449,2026-04-09 02:49:13,Completed,Paid Search,Card,3,4006.54,3326.99,149,3475.99,1
O0065765,CUST20637,2025-04-20 06:51:15,Completed,Paid Search,NetBanking,1,1136.19,1062.22,79,1141.22,3
O0065766,CUST17840,2025-06-28 15:50:41,Completed,Partner,UPI,2,1255.32,1012.43,149,1161.43,1
O0065767,CUST22252,2024-02-19 17:28:14,Completed,Paid Search,COD,1,385.88,281.58,79,360.58,1
O0065768,CUST02295,2026-04-04 05:28:37,Completed,Email,UPI,1,3084.03,2775.94,49,2824.94,3
O0065769,CUST11767,2025-10-29 03:18:45,Completed,Email,Card,1,97.42,82.69,49,131.69,6
O0065770,CUST15073,2025-02-15 10:39:12,Completed,Paid Search,COD,1,695.77,647.27,49,696.27,4
O0065771,CUST17277,2025-08-10 16:59:21,Completed,Organic,Wallet,1,293.53,250.29,79,329.29,2
O0065772,CUST01755,2025-04-17 22:01:36,Completed,Email,Wallet,2,1805.08,1343.14,99,1442.14,7
O0065773,CUST14296,2024-05-31 03:38:16,Completed,Organic,COD,1,166.17,154.22,149,303.22,3
O0065774,CUST03699,2024-07-01 17:04:01,Pending,Organic,NetBanking,1,2880.04,2717.03,0,2717.03,8
O0065775,CUST05555,2024-02-24 18:45:56,Completed,Email,Wallet,1,1075.28,915.17,79,994.17,4
O0065776,CUST09561,2025-05-26 06:41:00,Completed,Social,Wallet,3,2061.21,1783.18,79,1862.18,1
O0065777,CUST03433,2026-03-18 23:19:33,Completed,Referral,NetBanking,2,1353.58,1154.55,149,1303.55,8
O0065778,CUST15337,2025-02-13 03:30:10,Returned,Referral,Card,1,696.98,626.65,149,775.65,4
O0065779,CUST18573,2024-04-30 18:38:47,Completed,Social,Wallet,3,3159.6,2735.7,79,2814.7,3
O0065780,CUST19351,2026-05-15 11:30:40,Completed,Organic,COD,1,383.67,360.07,0,360.07,5
O0065781,CUST14326,2024-07-23 03:53:13,Completed,Referral,UPI,1,427.31,392.23,99,491.23,4
O0065782,CUST13314,2024-10-06 19:52:56,Completed,Referral,NetBanking,1,725.6,629.17,149,778.17,1
O0065783,CUST12522,2026-07-14 14:51:31,Completed,Email,Card,2,511.81,495.78,149,644.78,3
O0065784,CUST16857,2025-12-16 09:00:10,Returned,Organic,UPI,3,5382.14,4949.55,49,4998.55,3
O0065785,CUST16768,2026-05-26 16:30:32,Completed,Social,Wallet,2,1024.77,924.27,49,973.27,4
O0065786,CUST23552,2024-07-15 19:23:10,Completed,Social,NetBanking,3,1679.35,1418.13,149,1567.13,3
O0065787,CUST13429,2026-07-13 15:35:11,Completed,Paid Search,NetBanking,3,3156.99,2837.28,49,2886.28,4
O0065788,CUST13315,2024-05-15 14:23:37,Completed,Organic,NetBanking,1,695.14,695.14,0,695.14,6
O0065789,CUST07019,2024-12-16 16:41:24,Completed,Referral,COD,2,1349.06,1151.41,49,1200.41,2
O0065790,CUST14003,2024-04-12 03:59:14,Completed,Social,Wallet,3,4269.66,4059.31,79,4138.31,2
O0065791,CUST09921,2025-06-28 19:02:55,Completed,Email,Card,1,1173.77,1124.47,49,1173.47,4
O0065792,CUST08551,2025-07-23 04:11:24,Cancelled,Organic,COD,2,3278.14,3264.0,49,3313.0,3
O0065793,CUST08588,2025-05-01 10:34:28,Completed,Social,NetBanking,4,1126.61,990.41,99,1089.41,4
O0065794,CUST16166,2024-01-09 23:21:31,Completed,Referral,COD,2,2551.59,2344.05,0,2344.05,7
O0065795,CUST04727,2025-03-16 01:44:52,Pending,Email,Card,1,46.64,44.2,99,143.2,3
O0065796,CUST00353,2024-07-05 23:39:28,Completed,Partner,Wallet,2,407.06,400.84,79,479.84,5
O0065797,CUST13920,2025-06-03 15:26:40,Completed,Social,COD,4,2102.94,1729.71,149,1878.71,6
O0065798,CUST03449,2026-04-05 12:21:56,Completed,Paid Search,COD,2,1631.55,1528.01,149,1677.01,4
O0065799,CUST13437,2024-10-05 17:09:52,Cancelled,Email,Card,4,5529.97,4816.7,0,4816.7,7
O0065800,CUST24861,2025-07-26 04:33:42,Completed,Organic,NetBanking,2,1960.45,1655.49,49,1704.49,1
O0065801,CUST17449,2025-07-16 15:32:48,Completed,Organic,Card,1,1220.12,996.23,149,1145.23,3
O0065802,CUST06078,2026-05-09 22:31:31,Completed,Organic,UPI,1,624.43,563.55,149,712.55,4
O0065803,CUST14893,2024-12-01 19:17:58,Completed,Social,Card,2,3188.2,2557.02,0,2557.02,4
O0065804,CUST00332,2024-06-09 11:00:19,Cancelled,Paid Search,UPI,3,3941.74,3472.41,79,3551.41,3
O0065805,CUST10534,2024-10-22 06:39:02,Returned,Paid Search,Wallet,1,842.96,720.82,0,720.82,5
O0065806,CUST24089,2026-01-14 19:08:46,Returned,Referral,COD,1,2349.26,2067.82,49,2116.82,6
O0065807,CUST00567,2026-08-14 05:04:02,Completed,Social,NetBanking,2,1525.48,1470.89,99,1569.89,6
O0065808,CUST05025,2024-11-17 21:10:35,Completed,Social,Card,2,1247.44,1223.33,79,1302.33,5
O0065809,CUST04554,2024-04-14 09:13:39,Pending,Paid Search,COD,1,605.12,530.75,79,609.75,6
O0065810,CUST19372,2024-09-22 10:08:08,Completed,Email,UPI,1,523.27,445.56,99,544.56,2
O0065811,CUST21283,2024-06-30 01:54:59,Completed,Organic,Wallet,2,1288.47,1128.01,49,1177.01,5
O0065812,CUST21126,2025-05-11 19:33:17,Completed,Partner,Wallet,1,766.12,665.91,0,665.91,2
O0065813,CUST20706,2025-06-17 06:40:32,Completed,Organic,UPI,2,1934.43,1845.09,49,1894.09,3
O0065814,CUST12490,2026-08-29 03:41:24,Returned,Organic,COD,3,4296.14,3883.9,79,3962.9,5
O0065815,CUST21372,2026-04-25 09:45:24,Completed,Organic,COD,2,887.86,732.43,0,732.43,4
O0065816,CUST15494,2024-07-18 06:26:17,Completed,Paid Search,Wallet,1,4611.44,4379.02,99,4478.02,5
O0065817,CUST16057,2024-03-24 01:08:05,Completed,Organic,COD,2,2127.98,1882.44,49,1931.44,5
O0065818,CUST09031,2025-01-15 03:20:59,Completed,Social,UPI,1,271.87,251.24,79,330.24,7
O0065819,CUST00941,2025-02-11 05:10:48,Pending,Email,NetBanking,2,1884.29,1471.95,99,1570.95,7
O0065820,CUST13379,2025-10-12 10:18:27,Completed,Social,UPI,2,1909.68,1713.81,0,1713.81,4
O0065821,CUST02771,2026-07-29 05:10:13,Completed,Social,Card,1,914.28,802.74,49,851.74,2
O0065822,CUST17583,2025-04-06 07:46:03,Completed,Referral,COD,2,852.75,702.98,79,781.98,6
O0065823,CUST07378,2026-03-04 06:04:37,Completed,Email,NetBanking,1,235.03,204.88,149,353.88,4
O0065824,CUST14437,2025-07-19 13:58:23,Returned,Referral,UPI,3,2114.56,1969.81,49,2018.81,4
O0065825,CUST02497,2025-10-28 03:16:54,Completed,Social,UPI,1,1440.85,1366.5,49,1415.5,4
O0065826,CUST01968,2025-08-25 20:16:54,Completed,Organic,COD,2,3117.76,2735.7,49,2784.7,5
O0065827,CUST19569,2025-06-10 20:43:00,Completed,Email,NetBanking,1,2045.74,1852.83,49,1901.83,4
O0065828,CUST24835,2024-08-07 13:53:42,Completed,Email,COD,2,2220.5,2138.22,49,2187.22,2
O0065829,CUST06560,2026-02-13 11:56:08,Completed,Referral,NetBanking,2,877.77,824.58,99,923.58,2
O0065830,CUST10260,2026-08-15 06:08:57,Completed,Email,Card,1,1068.38,899.36,0,899.36,5
O0065831,CUST05506,2024-07-11 05:09:33,Completed,Email,Card,2,2915.97,2479.73,49,2528.73,7
O0065832,CUST02184,2025-08-19 07:09:57,Completed,Organic,COD,2,838.05,769.58,0,769.58,4
O0065833,CUST11730,2025-09-18 20:00:13,Completed,Paid Search,Card,2,2964.33,2824.12,99,2923.12,6
O0065834,CUST17702,2026-03-21 00:03:55,Cancelled,Social,Card,1,2920.68,2920.68,0,2920.68,5
O0065835,CUST12767,2025-01-18 21:16:39,Completed,Paid Search,COD,2,1839.32,1753.63,49,1802.63,6
O0065836,CUST05305,2024-12-10 18:02:34,Completed,Partner,Card,1,2415.56,2225.46,149,2374.46,1
O0065837,CUST24266,2024-04-12 21:59:25,Completed,Email,NetBanking,1,307.86,286.31,0,286.31,6
O0065838,CUST02210,2026-03-31 05:07:39,Returned,Referral,UPI,2,649.96,620.85,0,620.85,7
O0065839,CUST17689,2024-11-23 04:23:16,Completed,Organic,Wallet,1,551.48,479.68,0,479.68,1
O0065840,CUST22468,2024-11-21 12:29:24,Completed,Email,Wallet,1,285.7,260.7,79,339.7,3
O0065841,CUST16585,2026-06-15 07:09:14,Completed,Referral,UPI,3,2982.55,2557.76,79,2636.76,8
O0065842,CUST12737,2024-12-12 23:25:23,Completed,Paid Search,Wallet,1,1310.13,1162.87,0,1162.87,3
O0065843,CUST04705,2025-06-27 04:35:31,Completed,Email,UPI,1,1222.61,1131.28,49,1180.28,3
O0065844,CUST11245,2025-01-09 10:47:26,Completed,Partner,Wallet,1,957.19,892.96,0,892.96,2
O0065845,CUST02172,2026-06-16 19:45:51,Completed,Organic,Card,3,2607.05,2388.56,0,2388.56,3
O0065846,CUST20283,2024-11-30 04:46:38,Completed,Social,Card,2,1402.21,1134.02,49,1183.02,3
O0065847,CUST23999,2026-02-27 12:31:31,Completed,Social,NetBanking,4,9048.43,7640.79,0,7640.79,5
O0065848,CUST09111,2024-12-10 20:19:36,Completed,Partner,Card,1,876.52,717.96,99,816.96,7
O0065849,CUST13463,2024-03-06 17:12:39,Completed,Organic,Wallet,3,3283.22,2895.92,99,2994.92,4
O0065850,CUST04329,2025-12-04 16:32:23,Completed,Email,UPI,3,4394.05,3467.01,49,3516.01,1
O0065851,CUST09240,2024-11-06 11:21:19,Completed,Email,UPI,1,96.47,85.97,99,184.97,3
O0065852,CUST09016,2024-12-27 21:55:52,Completed,Paid Search,UPI,2,1211.37,1117.12,99,1216.12,8
O0065853,CUST19162,2026-04-20 22:34:32,Completed,Partner,Card,3,3739.26,3535.74,49,3584.74,1
O0065854,CUST00035,2024-09-13 12:51:05,Completed,Email,Wallet,1,608.59,589.6,99,688.6,1
O0065855,CUST14620,2024-01-25 12:34:42,Completed,Organic,NetBanking,3,1449.65,1223.87,0,1223.87,5
O0065856,CUST21250,2024-06-29 10:48:29,Completed,Organic,NetBanking,1,2636.04,2201.09,99,2300.09,5
O0065857,CUST20624,2024-06-16 17:23:44,Completed,Social,NetBanking,1,244.31,244.31,49,293.31,1
O0065858,CUST10532,2025-10-24 23:22:59,Completed,Referral,UPI,1,1118.9,1103.01,49,1152.01,4
O0065859,CUST05560,2026-08-26 22:50:04,Completed,Social,UPI,1,828.51,676.98,149,825.98,4
O0065860,CUST05352,2024-10-09 05:11:56,Completed,Paid Search,NetBanking,3,1519.26,1321.76,149,1470.76,1
O0065861,CUST17513,2026-07-05 02:58:08,Returned,Organic,COD,1,1905.9,1902.09,79,1981.09,3
O0065862,CUST05247,2024-03-24 02:26:23,Completed,Referral,NetBanking,1,1034.65,925.91,99,1024.91,3
O0065863,CUST10993,2026-07-20 22:33:34,Completed,Referral,Card,3,2194.7,2066.91,99,2165.91,2
O0065864,CUST01682,2026-02-02 06:22:15,Cancelled,Referral,NetBanking,1,1393.68,1073.27,0,1073.27,3
O0065865,CUST19291,2024-06-15 10:50:15,Completed,Referral,UPI,4,8625.28,7483.87,149,7632.87,4
O0065866,CUST10689,2026-06-05 08:17:31,Returned,Referral,UPI,2,1506.73,1433.34,0,1433.34,2
O0065867,CUST24934,2025-12-27 03:30:47,Completed,Social,Wallet,4,4205.81,3809.26,149,3958.26,3
O0065868,CUST01682,2025-10-23 17:12:59,Completed,Partner,NetBanking,2,2492.39,2201.47,79,2280.47,5
O0065869,CUST13051,2026-08-03 14:39:13,Completed,Partner,Card,1,262.92,235.89,99,334.89,5
O0065870,CUST15260,2024-09-15 15:15:52,Completed,Organic,UPI,1,476.67,395.64,0,395.64,4
O0065871,CUST04124,2025-08-13 12:34:08,Pending,Email,Card,2,691.71,619.47,149,768.47,4
O0065872,CUST19489,2024-01-11 02:16:22,Completed,Social,COD,2,1592.28,1289.97,79,1368.97,7
O0065873,CUST17702,2025-05-17 03:27:53,Completed,Organic,Wallet,3,1730.15,1613.61,49,1662.61,4
O0065874,CUST24605,2024-11-27 17:46:37,Completed,Social,Wallet,1,313.6,274.68,49,323.68,3
O0065875,CUST17351,2024-10-27 10:31:59,Pending,Referral,NetBanking,1,101.85,80.69,79,159.69,4
O0065876,CUST22041,2024-10-21 23:12:06,Completed,Partner,Card,1,1344.67,1170.54,49,1219.54,5
O0065877,CUST06516,2026-03-10 05:35:24,Completed,Organic,Wallet,2,3396.71,2752.85,99,2851.85,3
O0065878,CUST14282,2025-01-24 13:28:17,Completed,Partner,COD,1,607.35,572.18,79,651.18,5
O0065879,CUST05676,2024-11-26 12:16:08,Completed,Email,UPI,1,386.11,320.9,99,419.9,5
O0065880,CUST07379,2026-08-07 14:00:00,Completed,Social,UPI,1,51.16,48.62,49,97.62,4
O0065881,CUST11443,2025-05-15 12:37:26,Completed,Paid Search,Wallet,3,2309.23,2035.29,149,2184.29,7
O0065882,CUST15934,2026-01-15 17:51:10,Completed,Paid Search,NetBanking,1,974.29,898.2,49,947.2,8
O0065883,CUST09858,2024-01-24 22:52:25,Cancelled,Partner,COD,3,3423.09,3008.49,0,3008.49,6
O0065884,CUST18496,2026-04-27 03:19:30,Completed,Paid Search,UPI,2,1593.38,1486.52,79,1565.52,7
O0065885,CUST01345,2025-01-02 12:02:05,Completed,Organic,Card,1,827.35,670.65,99,769.65,4
O0065886,CUST03394,2024-08-02 20:33:50,Completed,Email,Card,1,28.23,25.59,0,25.59,3
O0065887,CUST18066,2024-07-08 10:19:38,Pending,Organic,Card,1,1390.3,1056.91,0,1056.91,4
O0065888,CUST20918,2025-11-09 14:54:00,Completed,Email,COD,2,1318.39,1174.0,79,1253.0,4
O0065889,CUST16096,2026-07-21 18:52:04,Completed,Partner,Wallet,2,1535.61,1223.4,49,1272.4,3
O0065890,CUST02083,2025-12-30 10:38:23,Completed,Organic,Card,1,1027.54,1027.54,149,1176.54,6
O0065891,CUST02326,2026-03-20 02:56:18,Completed,Email,COD,3,2116.91,1900.75,0,1900.75,2
O0065892,CUST22114,2024-08-22 06:36:33,Completed,Email,Card,1,2836.04,2201.05,49,2250.05,4
O0065893,CUST13470,2024-12-07 02:45:50,Completed,Social,COD,2,467.05,450.04,99,549.04,5
O0065894,CUST08067,2026-06-22 08:17:26,Completed,Social,NetBanking,3,4478.12,4105.84,0,4105.84,3
O0065895,CUST18620,2025-07-16 12:07:08,Completed,Organic,Card,1,2041.2,1618.88,0,1618.88,6
O0065896,CUST24566,2026-08-12 17:06:42,Pending,Partner,Card,2,2158.92,2054.32,0,2054.32,5
O0065897,CUST00842,2026-08-16 03:56:23,Cancelled,Paid Search,COD,3,1590.3,1478.46,49,1527.46,5
O0065898,CUST22258,2024-12-07 03:21:09,Completed,Partner,NetBanking,2,873.8,793.21,49,842.21,2
O0065899,CUST02104,2025-12-25 03:30:09,Completed,Organic,NetBanking,1,914.31,906.63,0,906.63,3
O0065900,CUST16341,2024-03-22 08:32:21,Completed,Social,COD,5,7475.12,7193.74,79,7272.74,1
O0065901,CUST16160,2024-09-09 23:59:01,Returned,Social,Wallet,1,82.97,75.12,99,174.12,5
O0065902,CUST02874,2024-02-26 17:51:52,Completed,Paid Search,NetBanking,3,2999.05,2924.06,0,2924.06,3
O0065903,CUST15751,2024-03-24 01:11:48,Completed,Organic,NetBanking,4,4955.41,4426.15,0,4426.15,5
O0065904,CUST14836,2026-08-02 14:46:21,Cancelled,Email,Wallet,3,1447.45,1329.84,149,1478.84,3
O0065905,CUST02311,2024-12-02 17:58:09,Completed,Organic,NetBanking,1,3240.21,2985.53,79,3064.53,3
O0065906,CUST04191,2026-06-21 12:48:09,Completed,Partner,NetBanking,2,1940.09,1745.59,79,1824.59,3
O0065907,CUST20017,2024-05-19 13:17:25,Returned,Email,Wallet,4,2868.36,2652.02,149,2801.02,6
O0065908,CUST20668,2025-05-26 00:16:19,Returned,Organic,Wallet,2,1048.47,865.11,79,944.11,5
O0065909,CUST04441,2025-12-02 01:37:04,Completed,Referral,COD,1,759.04,739.15,149,888.15,2
O0065910,CUST09636,2026-08-27 19:52:49,Cancelled,Social,Wallet,1,913.02,851.48,0,851.48,5
O0065911,CUST17418,2024-03-28 22:06:00,Completed,Email,COD,2,2377.4,2200.25,0,2200.25,6
O0065912,CUST01562,2026-08-17 21:21:06,Completed,Social,NetBanking,2,1733.19,1407.28,79,1486.28,3
O0065913,CUST10177,2026-05-15 10:05:30,Completed,Organic,NetBanking,1,392.74,386.69,79,465.69,5
O0065914,CUST18627,2024-03-15 12:09:25,Pending,Social,Wallet,1,1411.85,1231.42,0,1231.42,7
O0065915,CUST21749,2024-05-07 18:18:43,Cancelled,Organic,NetBanking,2,1159.96,964.96,49,1013.96,5
O0065916,CUST04313,2024-09-02 05:43:12,Completed,Organic,Card,2,2632.77,2405.43,0,2405.43,4
O0065917,CUST02027,2025-02-06 21:15:56,Completed,Paid Search,UPI,3,1471.72,1228.75,99,1327.75,5
O0065918,CUST23498,2025-11-17 07:56:28,Returned,Paid Search,NetBanking,1,523.81,504.38,99,603.38,2
O0065919,CUST02892,2024-05-09 20:20:18,Completed,Email,COD,1,1382.79,1349.88,49,1398.88,3
O0065920,CUST05122,2026-03-07 12:42:37,Completed,Email,NetBanking,1,1029.91,779.74,0,779.74,6
O0065921,CUST21908,2024-04-18 18:47:15,Completed,Referral,Wallet,1,386.11,331.94,0,331.94,7
O0065922,CUST03886,2025-05-17 17:49:07,Completed,Social,Wallet,1,1174.56,871.99,0,871.99,6
O0065923,CUST02018,2024-07-18 21:56:45,Completed,Paid Search,NetBanking,3,4755.45,4259.88,149,4408.88,7
O0065924,CUST03459,2026-08-15 11:40:08,Completed,Social,Card,3,1618.68,1462.02,0,1462.02,5
O0065925,CUST24065,2025-09-09 12:01:01,Completed,Organic,Wallet,2,4447.76,3582.93,49,3631.93,6
O0065926,CUST00839,2026-01-12 08:18:46,Pending,Referral,UPI,1,1939.0,1897.31,79,1976.31,5
O0065927,CUST10623,2025-06-02 00:21:30,Completed,Email,NetBanking,2,2343.89,2078.5,79,2157.5,1
O0065928,CUST11626,2026-06-27 08:13:48,Completed,Organic,NetBanking,2,1481.55,1423.03,149,1572.03,2
O0065929,CUST05691,2024-07-31 11:46:52,Completed,Paid Search,COD,1,555.86,493.44,79,572.44,5
O0065930,CUST08030,2024-07-18 01:22:51,Completed,Referral,COD,2,3554.26,3280.23,99,3379.23,1
O0065931,CUST19180,2024-07-19 17:03:08,Completed,Paid Search,NetBanking,1,1275.21,1156.11,149,1305.11,8
O0065932,CUST22046,2025-07-31 06:09:28,Completed,Organic,UPI,4,1361.93,1335.58,79,1414.58,8
O0065933,CUST19751,2025-04-08 17:54:03,Completed,Social,NetBanking,1,686.86,634.25,0,634.25,4
O0065934,CUST21720,2024-04-07 08:11:29,Completed,Paid Search,Wallet,3,5016.02,4303.99,49,4352.99,7
O0065935,CUST11527,2026-03-31 06:41:33,Completed,Organic,Card,1,433.83,358.26,99,457.26,2
O0065936,CUST11565,2024-08-30 04:33:47,Returned,Email,Card,3,2953.24,2533.63,99,2632.63,4
O0065937,CUST08377,2026-02-19 04:18:17,Completed,Paid Search,Wallet,1,877.49,681.99,99,780.99,7
O0065938,CUST08662,2025-07-19 07:29:30,Returned,Social,Wallet,2,874.87,784.23,0,784.23,6
O0065939,CUST04509,2024-09-27 03:32:34,Completed,Referral,NetBanking,1,927.61,844.4,49,893.4,4
O0065940,CUST02572,2025-11-10 21:11:18,Completed,Organic,COD,1,2191.16,1935.89,99,2034.89,5
O0065941,CUST08533,2025-10-08 03:30:47,Completed,Email,Card,1,1075.28,883.77,149,1032.77,6
O0065942,CUST23405,2024-04-30 14:29:40,Completed,Partner,Wallet,1,1160.07,1018.89,99,1117.89,2
O0065943,CUST18477,2024-03-14 03:03:26,Completed,Referral,UPI,4,2887.56,2702.78,99,2801.78,4
O0065944,CUST17341,2026-06-10 04:21:05,Completed,Referral,Card,2,2088.07,1925.96,149,2074.96,3
O0065945,CUST19955,2025-01-13 19:52:58,Completed,Referral,Card,1,168.06,143.72,149,292.72,6
O0065946,CUST04945,2025-01-03 04:27:50,Completed,Organic,NetBanking,2,3815.75,3597.26,149,3746.26,3
O0065947,CUST02439,2025-02-14 04:10:35,Completed,Email,COD,3,4880.03,4095.28,49,4144.28,6
O0065948,CUST05660,2024-02-11 11:29:38,Completed,Organic,UPI,1,695.14,617.63,149,766.63,5
O0065949,CUST10755,2025-12-01 08:32:16,Pending,Social,Wallet,2,270.55,205.73,79,284.73,2
O0065950,CUST00115,2024-06-08 10:18:07,Completed,Referral,NetBanking,1,1289.47,1212.75,79,1291.75,4
O0065951,CUST15894,2024-07-14 05:32:17,Completed,Organic,COD,2,870.4,837.31,0,837.31,6
O0065952,CUST24547,2026-01-03 07:20:24,Pending,Email,COD,1,717.61,622.53,149,771.53,4
O0065953,CUST04904,2024-11-24 11:50:54,Completed,Email,NetBanking,3,1382.98,1135.2,79,1214.2,3
O0065954,CUST06617,2024-06-21 08:26:00,Cancelled,Referral,UPI,1,690.34,623.24,79,702.24,6
O0065955,CUST02362,2025-12-28 18:15:41,Completed,Referral,COD,1,1311.75,1025.53,149,1174.53,4
O0065956,CUST19172,2025-05-11 14:28:06,Completed,Partner,UPI,1,1724.66,1347.3,79,1426.3,3
O0065957,CUST21772,2024-07-26 14:44:18,Completed,Email,Card,2,985.38,948.37,49,997.37,3
O0065958,CUST04600,2024-06-13 11:10:25,Pending,Social,Card,1,850.59,805.76,99,904.76,7
O0065959,CUST20596,2024-09-19 19:49:16,Completed,Partner,Card,2,1012.37,880.31,99,979.31,3
O0065960,CUST06806,2024-06-05 21:30:29,Completed,Partner,Card,1,552.54,505.57,149,654.57,3
O0065961,CUST12376,2025-04-29 15:22:21,Completed,Social,Wallet,1,1128.94,1019.09,49,1068.09,2
O0065962,CUST03206,2024-11-17 22:09:02,Completed,Paid Search,Card,1,1150.14,1047.78,49,1096.78,1
O0065963,CUST10685,2025-01-16 11:02:09,Completed,Referral,Card,3,4212.85,3612.59,0,3612.59,8
O0065964,CUST12528,2025-03-06 10:55:36,Completed,Paid Search,Card,1,881.72,744.7,49,793.7,3
