campaign_touch_id,customer_id,touch_date,campaign_name,touch_channel,delivered,opened,clicked,converted,spend
CAMP18419,CUST05577,2025-02-18T00:00:00,Retention Plus,SMS,1,0,0,0,3.99
CAMP18420,CUST10721,2026-06-21T00:00:00,Summer Sale,Email,1,0,0,0,0.37
CAMP18421,CUST18238,2025-02-11T00:00:00,Festive Burst,SMS,1,0,0,0,6.31
CAMP18422,CUST04410,2026-04-23T00:00:00,Summer Sale,SMS,0,0,0,0,3.95
CAMP18423,CUST07588,2026-05-17T00:00:00,Summer Sale,Email,1,0,0,0,5.17
CAMP18424,CUST14227,2024-07-31T00:00:00,Summer Sale,Email,1,1,1,1,5.44
CAMP18425,CUST01616,2025-08-26T00:00:00,Retention Plus,Email,1,1,1,0,4.67
CAMP18426,CUST14438,2026-02-02T00:00:00,Retention Plus,Ads,1,0,0,0,6.55
CAMP18427,CUST17366,2026-01-03T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,0.36
CAMP18428,CUST13282,2024-03-03T00:00:00,Spring Growth,SMS,1,0,0,0,5.3
CAMP18429,CUST19686,2024-07-05T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,6.77
CAMP18430,CUST12755,2025-11-02T00:00:00,Winback,Ads,1,0,0,0,5.06
CAMP18431,CUST12387,2026-08-26T00:00:00,Retention Plus,Ads,1,0,0,0,3.32
CAMP18432,CUST10294,2026-04-10T00:00:00,Summer Sale,Push,1,0,0,0,1.95
CAMP18433,CUST08149,2024-08-03T00:00:00,Spring Growth,SMS,0,0,0,0,2.41
CAMP18434,CUST02271,2026-01-31T00:00:00,Summer Sale,Email,0,0,0,0,3.48
CAMP18435,CUST19139,2026-07-24T00:00:00,Spring Growth,Ads,1,0,0,0,3.23
CAMP18436,CUST16111,2026-07-24T00:00:00,Retention Plus,Email,1,0,0,0,1.69
CAMP18437,CUST08874,2025-10-07T00:00:00,Summer Sale,Email,1,0,0,0,1.31
CAMP18438,CUST17763,2026-04-25T00:00:00,Winback,Push,1,1,0,0,5.61
CAMP18439,CUST16830,2024-09-19T00:00:00,Summer Sale,Email,1,1,0,0,6.93
CAMP18440,CUST16584,2025-10-16T00:00:00,Winback,Push,1,0,0,0,2.35
CAMP18441,CUST00133,2026-02-21T00:00:00,Winback,Email,1,0,0,0,1.22
CAMP18442,CUST21011,2026-01-29T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.49
CAMP18443,CUST24144,2026-08-12T00:00:00,Spring Growth,Email,1,0,0,0,3.27
CAMP18444,CUST17718,2025-05-25T00:00:00,Spring Growth,SMS,1,0,0,0,2.15
CAMP18445,CUST16930,2024-08-19T00:00:00,Winback,SMS,1,0,0,0,6.86
CAMP18446,CUST06103,2024-02-23T00:00:00,Winback,Push,1,0,0,0,6.52
CAMP18447,CUST18806,2025-12-28T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,7.48
CAMP18448,CUST06189,2024-11-13T00:00:00,Cross-Sell Boost,Push,1,0,0,0,1.77
CAMP18449,CUST05831,2026-06-04T00:00:00,Festive Burst,Push,1,0,0,0,1.27
CAMP18450,CUST06811,2025-08-08T00:00:00,Summer Sale,SMS,1,0,0,0,6.86
CAMP18451,CUST18819,2024-09-05T00:00:00,Retention Plus,Push,1,0,0,0,0.27
CAMP18452,CUST06753,2026-01-01T00:00:00,Cross-Sell Boost,Email,1,1,0,0,4.26
CAMP18453,CUST09425,2024-01-20T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,3.44
CAMP18454,CUST23838,2025-12-24T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,5.03
CAMP18455,CUST03504,2026-01-20T00:00:00,Retention Plus,Email,1,1,0,0,7.44
CAMP18456,CUST03398,2026-01-21T00:00:00,Festive Burst,Push,1,0,0,0,6.48
CAMP18457,CUST14846,2025-04-21T00:00:00,Festive Burst,SMS,1,0,0,0,3.0
CAMP18458,CUST23226,2024-02-25T00:00:00,Summer Sale,Ads,1,0,0,0,1.13
CAMP18459,CUST24453,2025-01-19T00:00:00,Retention Plus,SMS,1,0,0,0,2.26
CAMP18460,CUST14797,2026-08-26T00:00:00,Winback,Push,1,0,0,0,0.46
CAMP18461,CUST00236,2026-08-09T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,1.11
CAMP18462,CUST21754,2025-11-30T00:00:00,Retention Plus,Ads,1,0,0,0,1.88
CAMP18463,CUST11508,2025-05-22T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.08
CAMP18464,CUST12692,2026-07-01T00:00:00,Winback,Ads,1,0,0,0,1.74
CAMP18465,CUST11085,2025-10-01T00:00:00,Retention Plus,Email,1,1,0,0,6.46
CAMP18466,CUST16328,2026-02-11T00:00:00,Cross-Sell Boost,Email,1,0,0,0,4.1
CAMP18467,CUST14131,2025-12-06T00:00:00,Festive Burst,SMS,1,0,0,0,1.9
CAMP18468,CUST05699,2025-11-30T00:00:00,Summer Sale,Email,1,0,0,0,2.6
CAMP18469,CUST04621,2025-08-20T00:00:00,Winback,Email,1,1,0,0,5.03
CAMP18470,CUST05521,2026-08-14T00:00:00,Winback,Push,1,1,0,0,1.25
CAMP18471,CUST13764,2024-09-01T00:00:00,Spring Growth,Push,1,0,0,0,1.85
CAMP18472,CUST18798,2025-01-23T00:00:00,Summer Sale,Email,1,1,1,0,6.54
CAMP18473,CUST16682,2026-04-21T00:00:00,Winback,Email,1,0,0,0,6.45
CAMP18474,CUST12598,2025-02-18T00:00:00,Spring Growth,Push,1,0,0,0,3.07
CAMP18475,CUST15609,2025-05-07T00:00:00,Retention Plus,Push,0,0,0,0,2.47
CAMP18476,CUST16619,2025-06-25T00:00:00,Spring Growth,Push,1,0,0,0,6.08
CAMP18477,CUST06900,2024-06-16T00:00:00,Retention Plus,Email,1,1,0,0,7.21
CAMP18478,CUST10895,2025-03-01T00:00:00,Summer Sale,Email,1,1,0,0,4.54
CAMP18479,CUST05999,2024-07-20T00:00:00,Summer Sale,Ads,1,0,0,0,2.57
CAMP18480,CUST23517,2025-01-19T00:00:00,Winback,Ads,1,0,0,0,3.75
CAMP18481,CUST16196,2025-12-30T00:00:00,Spring Growth,Ads,1,1,1,0,4.41
CAMP18482,CUST08195,2024-05-16T00:00:00,Summer Sale,Ads,1,0,0,0,4.4
CAMP18483,CUST08508,2025-07-30T00:00:00,Summer Sale,SMS,1,0,0,0,6.13
CAMP18484,CUST07101,2025-02-24T00:00:00,Retention Plus,Email,1,0,0,0,5.42
CAMP18485,CUST23054,2026-06-25T00:00:00,Cross-Sell Boost,Push,1,0,0,0,6.29
CAMP18486,CUST18167,2024-04-15T00:00:00,Retention Plus,Push,1,0,0,0,6.17
CAMP18487,CUST19052,2024-03-21T00:00:00,Winback,SMS,1,1,1,1,3.88
CAMP18488,CUST00162,2025-03-24T00:00:00,Festive Burst,Email,1,1,1,0,3.46
CAMP18489,CUST17663,2024-12-19T00:00:00,Retention Plus,Email,1,1,0,0,7.17
CAMP18490,CUST16978,2025-08-23T00:00:00,Winback,SMS,1,0,0,0,3.81
CAMP18491,CUST02472,2025-11-03T00:00:00,Festive Burst,Push,1,1,0,0,1.62
CAMP18492,CUST16326,2024-06-11T00:00:00,Retention Plus,SMS,1,1,1,0,7.35
CAMP18493,CUST09234,2026-03-29T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,5.53
CAMP18494,CUST18378,2025-11-11T00:00:00,Retention Plus,SMS,1,0,0,0,5.16
CAMP18495,CUST19448,2024-08-29T00:00:00,Retention Plus,SMS,1,1,0,0,3.66
CAMP18496,CUST10055,2026-02-22T00:00:00,Winback,SMS,1,1,0,0,1.33
CAMP18497,CUST23662,2025-06-10T00:00:00,Retention Plus,SMS,1,0,0,0,4.39
CAMP18498,CUST02624,2026-04-07T00:00:00,Retention Plus,SMS,1,0,0,0,7.3
CAMP18499,CUST24765,2025-01-17T00:00:00,Winback,SMS,1,0,0,0,6.29
CAMP18500,CUST05956,2024-11-08T00:00:00,Summer Sale,Ads,1,0,0,0,5.57
CAMP18501,CUST00204,2026-04-07T00:00:00,Festive Burst,Push,1,1,0,0,2.96
CAMP18502,CUST14940,2026-03-22T00:00:00,Retention Plus,SMS,1,0,0,0,2.81
CAMP18503,CUST08476,2024-07-25T00:00:00,Winback,SMS,1,1,0,0,4.97
CAMP18504,CUST05997,2025-09-16T00:00:00,Festive Burst,Ads,0,0,0,0,5.8
CAMP18505,CUST05937,2024-08-25T00:00:00,Spring Growth,Ads,1,0,0,0,0.48
CAMP18506,CUST06425,2024-12-05T00:00:00,Winback,SMS,1,0,0,0,0.99
CAMP18507,CUST02333,2026-03-23T00:00:00,Winback,SMS,1,0,0,0,7.09
CAMP18508,CUST19160,2026-03-24T00:00:00,Festive Burst,Ads,1,1,1,0,1.64
CAMP18509,CUST00425,2025-03-30T00:00:00,Summer Sale,Ads,1,1,0,0,2.52
CAMP18510,CUST17743,2025-05-14T00:00:00,Winback,SMS,1,0,0,0,5.88
CAMP18511,CUST17577,2025-01-13T00:00:00,Winback,Push,1,1,1,1,1.35
CAMP18512,CUST04037,2026-08-10T00:00:00,Retention Plus,Ads,1,0,0,0,6.27
CAMP18513,CUST04548,2026-07-12T00:00:00,Spring Growth,Push,1,0,0,0,6.85
CAMP18514,CUST19562,2026-03-22T00:00:00,Winback,Ads,1,1,1,0,6.78
CAMP18515,CUST04825,2025-11-16T00:00:00,Summer Sale,Push,1,1,0,0,6.62
CAMP18516,CUST19232,2026-03-22T00:00:00,Summer Sale,Email,1,1,0,0,2.44
CAMP18517,CUST06358,2024-01-18T00:00:00,Retention Plus,SMS,1,0,0,0,1.01
CAMP18518,CUST20573,2026-07-26T00:00:00,Festive Burst,Ads,1,0,0,0,1.02
CAMP18519,CUST09354,2025-10-17T00:00:00,Winback,Email,1,0,0,0,0.79
CAMP18520,CUST09755,2024-02-08T00:00:00,Cross-Sell Boost,Email,1,0,0,0,4.33
CAMP18521,CUST03693,2026-05-14T00:00:00,Winback,SMS,1,0,0,0,5.02
CAMP18522,CUST14096,2024-01-01T00:00:00,Summer Sale,Push,1,0,0,0,4.64
CAMP18523,CUST14242,2025-11-23T00:00:00,Festive Burst,Push,1,0,0,0,5.07
CAMP18524,CUST07888,2025-05-07T00:00:00,Cross-Sell Boost,Push,1,0,0,0,2.89
CAMP18525,CUST14336,2024-02-05T00:00:00,Festive Burst,Ads,1,0,0,0,4.19
CAMP18526,CUST22086,2025-11-30T00:00:00,Festive Burst,Ads,1,1,1,0,2.37
CAMP18527,CUST07629,2025-12-20T00:00:00,Cross-Sell Boost,Email,1,1,1,0,3.98
CAMP18528,CUST04807,2026-02-20T00:00:00,Winback,Push,1,1,1,0,5.08
CAMP18529,CUST01732,2024-10-03T00:00:00,Summer Sale,Push,1,0,0,0,4.09
CAMP18530,CUST05027,2026-06-18T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,0.22
CAMP18531,CUST01827,2025-09-29T00:00:00,Spring Growth,Push,1,0,0,0,6.21
CAMP18532,CUST13652,2024-01-17T00:00:00,Retention Plus,Ads,1,0,0,0,6.32
CAMP18533,CUST14179,2024-12-05T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.42
CAMP18534,CUST10646,2024-10-09T00:00:00,Festive Burst,SMS,1,0,0,0,7.26
CAMP18535,CUST16059,2024-03-06T00:00:00,Spring Growth,Push,1,0,0,0,1.92
CAMP18536,CUST24861,2024-02-01T00:00:00,Festive Burst,Ads,1,0,0,0,3.25
CAMP18537,CUST08930,2026-02-16T00:00:00,Spring Growth,Email,1,0,0,0,4.77
CAMP18538,CUST11849,2024-03-21T00:00:00,Festive Burst,Push,1,1,0,0,6.13
CAMP18539,CUST07672,2026-08-03T00:00:00,Retention Plus,SMS,1,0,0,0,3.46
CAMP18540,CUST15164,2025-07-04T00:00:00,Winback,Push,1,1,0,0,1.75
CAMP18541,CUST22038,2026-08-26T00:00:00,Cross-Sell Boost,Push,1,0,0,0,6.85
CAMP18542,CUST00771,2025-11-02T00:00:00,Winback,SMS,1,0,0,0,4.35
CAMP18543,CUST09548,2026-06-05T00:00:00,Cross-Sell Boost,Push,1,0,0,0,1.74
CAMP18544,CUST04061,2025-03-26T00:00:00,Winback,Ads,1,0,0,0,6.83
CAMP18545,CUST04808,2026-02-21T00:00:00,Cross-Sell Boost,Email,1,1,1,1,0.7
CAMP18546,CUST12265,2024-11-24T00:00:00,Festive Burst,SMS,1,1,0,0,2.85
CAMP18547,CUST12664,2026-07-23T00:00:00,Retention Plus,Push,1,0,0,0,5.78
CAMP18548,CUST10833,2025-07-26T00:00:00,Retention Plus,Ads,1,1,1,0,1.18
CAMP18549,CUST18532,2025-05-09T00:00:00,Spring Growth,Email,1,1,0,0,3.23
CAMP18550,CUST05274,2026-04-05T00:00:00,Winback,SMS,1,1,0,0,5.42
CAMP18551,CUST05338,2024-11-25T00:00:00,Festive Burst,Push,1,0,0,0,1.0
CAMP18552,CUST04370,2025-11-13T00:00:00,Retention Plus,Push,1,0,0,0,2.51
CAMP18553,CUST14657,2024-11-05T00:00:00,Cross-Sell Boost,Email,1,1,1,0,1.51
CAMP18554,CUST09254,2025-04-05T00:00:00,Winback,Push,0,0,0,0,1.56
CAMP18555,CUST04067,2026-01-27T00:00:00,Cross-Sell Boost,Push,1,0,0,0,5.78
CAMP18556,CUST14512,2024-01-03T00:00:00,Winback,Ads,1,1,0,0,2.95
CAMP18557,CUST02338,2025-02-10T00:00:00,Retention Plus,Push,1,1,1,0,4.33
CAMP18558,CUST18690,2024-06-11T00:00:00,Retention Plus,SMS,1,0,0,0,6.15
CAMP18559,CUST06271,2024-02-09T00:00:00,Spring Growth,Push,1,0,0,0,0.73
CAMP18560,CUST22627,2025-09-05T00:00:00,Winback,Email,1,0,0,0,3.38
CAMP18561,CUST00199,2026-05-15T00:00:00,Summer Sale,SMS,1,0,0,0,0.68
CAMP18562,CUST14759,2025-06-16T00:00:00,Cross-Sell Boost,SMS,1,1,0,0,1.84
CAMP18563,CUST08459,2026-02-04T00:00:00,Retention Plus,Push,1,0,0,0,7.03
CAMP18564,CUST14170,2024-09-07T00:00:00,Festive Burst,SMS,1,0,0,0,4.32
CAMP18565,CUST10619,2025-08-28T00:00:00,Spring Growth,Push,1,0,0,0,3.51
CAMP18566,CUST01455,2024-08-28T00:00:00,Winback,SMS,1,0,0,0,4.86
CAMP18567,CUST05822,2025-06-10T00:00:00,Winback,SMS,1,0,0,0,5.44
CAMP18568,CUST12866,2026-06-15T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,2.61
CAMP18569,CUST04891,2025-08-10T00:00:00,Winback,Push,1,0,0,0,4.86
CAMP18570,CUST12780,2026-01-07T00:00:00,Festive Burst,Push,1,0,0,0,3.02
CAMP18571,CUST24664,2026-06-14T00:00:00,Cross-Sell Boost,Email,1,0,0,0,5.92
CAMP18572,CUST02283,2024-11-25T00:00:00,Festive Burst,Push,1,0,0,0,5.39
CAMP18573,CUST12506,2024-12-31T00:00:00,Summer Sale,Email,1,1,0,0,3.75
CAMP18574,CUST21138,2024-07-20T00:00:00,Spring Growth,SMS,1,0,0,0,6.96
CAMP18575,CUST09621,2024-11-27T00:00:00,Cross-Sell Boost,Push,1,0,0,0,5.38
CAMP18576,CUST18617,2024-06-09T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.31
CAMP18577,CUST04255,2026-05-27T00:00:00,Winback,Email,1,1,0,0,5.48
CAMP18578,CUST08495,2025-04-01T00:00:00,Retention Plus,Email,1,1,0,0,3.24
CAMP18579,CUST17599,2024-06-08T00:00:00,Spring Growth,SMS,0,0,0,0,1.11
CAMP18580,CUST14774,2025-12-19T00:00:00,Spring Growth,Email,1,0,0,0,6.04
CAMP18581,CUST24805,2025-03-03T00:00:00,Festive Burst,SMS,1,1,0,0,4.58
CAMP18582,CUST00506,2024-09-30T00:00:00,Retention Plus,SMS,1,0,0,0,7.14
CAMP18583,CUST15611,2026-06-15T00:00:00,Festive Burst,SMS,1,0,0,0,5.59
CAMP18584,CUST03309,2025-09-27T00:00:00,Retention Plus,Push,1,0,0,0,6.03
CAMP18585,CUST12230,2024-09-07T00:00:00,Winback,Email,1,0,0,0,6.67
CAMP18586,CUST24271,2024-04-06T00:00:00,Cross-Sell Boost,Email,1,1,0,0,1.64
CAMP18587,CUST15267,2024-02-23T00:00:00,Summer Sale,Ads,1,0,0,0,5.76
CAMP18588,CUST15589,2025-08-25T00:00:00,Spring Growth,SMS,1,0,0,0,0.67
CAMP18589,CUST18068,2024-01-05T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,3.13
CAMP18590,CUST21855,2026-03-27T00:00:00,Cross-Sell Boost,Push,1,1,1,1,5.82
CAMP18591,CUST24625,2024-11-09T00:00:00,Festive Burst,Ads,1,0,0,0,4.0
CAMP18592,CUST17408,2026-04-15T00:00:00,Summer Sale,Push,1,1,1,0,6.32
CAMP18593,CUST10199,2024-09-25T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,3.03
CAMP18594,CUST06075,2024-01-15T00:00:00,Festive Burst,Email,1,1,0,0,2.44
CAMP18595,CUST00302,2024-06-14T00:00:00,Summer Sale,SMS,1,1,0,0,5.35
CAMP18596,CUST13805,2024-12-09T00:00:00,Festive Burst,SMS,1,0,0,0,1.88
CAMP18597,CUST13802,2024-12-11T00:00:00,Retention Plus,SMS,1,0,0,0,7.4
CAMP18598,CUST08373,2024-11-11T00:00:00,Summer Sale,SMS,1,0,0,0,2.33
CAMP18599,CUST20954,2026-03-16T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,3.12
CAMP18600,CUST24956,2024-08-18T00:00:00,Spring Growth,Email,1,1,0,0,5.08
CAMP18601,CUST08625,2024-07-08T00:00:00,Spring Growth,Email,1,1,0,0,7.2
CAMP18602,CUST13884,2026-08-04T00:00:00,Retention Plus,Email,1,1,0,0,3.61
CAMP18603,CUST11038,2024-12-23T00:00:00,Summer Sale,Push,1,0,0,0,4.07
CAMP18604,CUST15694,2025-10-12T00:00:00,Retention Plus,Ads,1,0,0,0,3.41
CAMP18605,CUST21933,2024-01-16T00:00:00,Summer Sale,Email,1,0,0,0,2.79
CAMP18606,CUST02591,2024-11-08T00:00:00,Summer Sale,SMS,1,0,0,0,0.4
CAMP18607,CUST21569,2024-05-20T00:00:00,Summer Sale,Email,1,1,0,0,1.31
CAMP18608,CUST21485,2024-01-12T00:00:00,Retention Plus,SMS,1,0,0,0,5.13
CAMP18609,CUST11988,2024-09-07T00:00:00,Summer Sale,Email,1,0,0,0,2.14
CAMP18610,CUST11291,2025-10-29T00:00:00,Festive Burst,Email,1,1,0,0,0.9
CAMP18611,CUST00928,2026-07-25T00:00:00,Retention Plus,Email,1,1,0,0,7.4
CAMP18612,CUST16256,2025-06-11T00:00:00,Winback,SMS,1,0,0,0,3.27
CAMP18613,CUST20783,2024-01-30T00:00:00,Festive Burst,Ads,1,0,0,0,1.95
CAMP18614,CUST05659,2025-07-30T00:00:00,Summer Sale,SMS,1,0,0,0,1.21
CAMP18615,CUST24834,2025-07-21T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,4.87
CAMP18616,CUST13115,2025-01-22T00:00:00,Festive Burst,Push,1,0,0,0,6.1
CAMP18617,CUST15192,2024-10-03T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.34
CAMP18618,CUST20507,2024-10-27T00:00:00,Spring Growth,Ads,1,0,0,0,3.94
CAMP18619,CUST14317,2025-01-02T00:00:00,Winback,Email,1,1,0,0,0.86
CAMP18620,CUST13107,2025-08-30T00:00:00,Retention Plus,Ads,1,0,0,0,2.95
CAMP18621,CUST05674,2025-01-31T00:00:00,Summer Sale,Ads,1,0,0,0,2.82
CAMP18622,CUST20776,2025-01-29T00:00:00,Winback,Ads,1,0,0,0,2.05
CAMP18623,CUST18104,2024-07-07T00:00:00,Cross-Sell Boost,Push,1,1,1,1,3.18
CAMP18624,CUST15932,2025-03-28T00:00:00,Cross-Sell Boost,Email,0,0,0,0,7.12
CAMP18625,CUST18809,2024-05-17T00:00:00,Cross-Sell Boost,Push,1,1,0,0,7.38
CAMP18626,CUST03129,2025-06-13T00:00:00,Spring Growth,SMS,1,0,0,0,0.55
CAMP18627,CUST22470,2024-06-01T00:00:00,Cross-Sell Boost,Email,1,1,0,0,3.35
CAMP18628,CUST04822,2024-04-08T00:00:00,Spring Growth,Email,1,0,0,0,5.99
CAMP18629,CUST13428,2025-09-11T00:00:00,Cross-Sell Boost,Push,1,0,0,0,0.97
CAMP18630,CUST13953,2024-04-07T00:00:00,Spring Growth,Email,1,0,0,0,1.64
CAMP18631,CUST12344,2024-03-30T00:00:00,Winback,Email,1,1,1,0,0.9
CAMP18632,CUST23090,2026-07-16T00:00:00,Winback,Ads,1,0,0,0,3.53
CAMP18633,CUST11397,2026-03-25T00:00:00,Festive Burst,Ads,1,0,0,0,3.19
CAMP18634,CUST02382,2026-05-15T00:00:00,Winback,Email,1,0,0,0,6.46
CAMP18635,CUST17180,2025-03-05T00:00:00,Summer Sale,Ads,1,0,0,0,0.74
CAMP18636,CUST10682,2026-05-12T00:00:00,Retention Plus,Ads,1,0,0,0,2.78
CAMP18637,CUST17422,2025-06-04T00:00:00,Cross-Sell Boost,Push,1,0,0,0,1.52
CAMP18638,CUST07929,2024-08-06T00:00:00,Summer Sale,SMS,1,0,0,0,6.43
CAMP18639,CUST15641,2024-04-01T00:00:00,Summer Sale,Email,1,1,0,0,0.83
CAMP18640,CUST12577,2025-12-13T00:00:00,Retention Plus,Email,1,1,1,1,2.44
CAMP18641,CUST14758,2024-04-13T00:00:00,Spring Growth,Push,1,0,0,0,3.78
CAMP18642,CUST22877,2025-02-22T00:00:00,Winback,SMS,1,0,0,0,6.92
CAMP18643,CUST09339,2024-07-19T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.26
CAMP18644,CUST16940,2025-09-22T00:00:00,Retention Plus,Email,1,1,0,0,4.44
CAMP18645,CUST15788,2025-05-17T00:00:00,Winback,Ads,1,0,0,0,3.6
CAMP18646,CUST01397,2025-07-28T00:00:00,Retention Plus,Push,1,0,0,0,1.96
CAMP18647,CUST04920,2025-08-13T00:00:00,Retention Plus,Email,1,1,0,0,6.78
CAMP18648,CUST18821,2024-05-13T00:00:00,Festive Burst,Email,1,1,0,0,7.16
CAMP18649,CUST08701,2026-04-06T00:00:00,Winback,Ads,0,0,0,0,5.04
CAMP18650,CUST07358,2024-07-28T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.74
CAMP18651,CUST24359,2025-12-29T00:00:00,Winback,Push,1,0,0,0,6.81
CAMP18652,CUST06269,2025-12-16T00:00:00,Festive Burst,Push,1,0,0,0,4.2
CAMP18653,CUST17583,2025-12-23T00:00:00,Winback,Email,1,1,0,0,0.22
CAMP18654,CUST13343,2024-07-05T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.69
CAMP18655,CUST01646,2026-06-24T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.54
CAMP18656,CUST18524,2024-07-01T00:00:00,Winback,Ads,1,0,0,0,1.21
CAMP18657,CUST09127,2026-03-06T00:00:00,Festive Burst,Ads,1,0,0,0,0.91
CAMP18658,CUST15721,2026-06-24T00:00:00,Retention Plus,SMS,1,0,0,0,3.44
CAMP18659,CUST07864,2026-06-02T00:00:00,Cross-Sell Boost,Email,1,1,1,0,5.61
CAMP18660,CUST11551,2026-04-19T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.27
CAMP18661,CUST06832,2024-06-12T00:00:00,Summer Sale,SMS,1,0,0,0,6.84
CAMP18662,CUST00157,2024-09-13T00:00:00,Cross-Sell Boost,SMS,1,1,0,0,1.55
CAMP18663,CUST21941,2025-12-19T00:00:00,Summer Sale,SMS,1,0,0,0,1.3
CAMP18664,CUST20804,2026-06-29T00:00:00,Cross-Sell Boost,Email,1,1,1,1,6.24
CAMP18665,CUST01491,2024-07-17T00:00:00,Winback,SMS,1,1,0,0,4.44
CAMP18666,CUST20929,2025-05-03T00:00:00,Winback,Email,1,0,0,0,1.01
CAMP18667,CUST24225,2025-08-08T00:00:00,Winback,Push,1,0,0,0,4.94
CAMP18668,CUST13390,2024-12-31T00:00:00,Retention Plus,Ads,1,0,0,0,2.62
CAMP18669,CUST13705,2024-06-05T00:00:00,Festive Burst,Email,1,1,0,0,2.09
CAMP18670,CUST06255,2025-03-09T00:00:00,Spring Growth,Ads,1,0,0,0,1.75
CAMP18671,CUST11277,2024-03-05T00:00:00,Festive Burst,Ads,1,0,0,0,2.7
CAMP18672,CUST06232,2026-08-18T00:00:00,Festive Burst,SMS,1,0,0,0,1.49
CAMP18673,CUST20797,2025-07-25T00:00:00,Summer Sale,Ads,1,0,0,0,3.05
CAMP18674,CUST12067,2024-01-22T00:00:00,Winback,Push,1,0,0,0,4.98
CAMP18675,CUST01407,2026-01-14T00:00:00,Cross-Sell Boost,Email,1,0,0,0,1.95
CAMP18676,CUST13592,2026-07-19T00:00:00,Festive Burst,Push,1,0,0,0,4.17
CAMP18677,CUST14578,2024-01-02T00:00:00,Spring Growth,Email,1,1,0,0,0.24
CAMP18678,CUST19195,2024-09-02T00:00:00,Summer Sale,Push,1,0,0,0,5.51
CAMP18679,CUST14732,2025-05-04T00:00:00,Retention Plus,Push,1,0,0,0,7.3
CAMP18680,CUST20414,2025-10-04T00:00:00,Summer Sale,Push,1,0,0,0,4.96
CAMP18681,CUST21972,2024-04-24T00:00:00,Festive Burst,Ads,1,1,0,0,1.03
CAMP18682,CUST16607,2025-05-25T00:00:00,Festive Burst,SMS,1,0,0,0,3.3
CAMP18683,CUST20565,2024-04-21T00:00:00,Summer Sale,Ads,1,0,0,0,4.27
CAMP18684,CUST12692,2025-06-01T00:00:00,Winback,Email,1,1,1,0,6.06
CAMP18685,CUST14756,2025-01-06T00:00:00,Spring Growth,Push,1,0,0,0,0.33
CAMP18686,CUST13485,2024-01-20T00:00:00,Retention Plus,Ads,1,0,0,0,6.66
CAMP18687,CUST17393,2024-04-30T00:00:00,Spring Growth,Ads,1,0,0,0,6.14
CAMP18688,CUST17165,2025-11-17T00:00:00,Summer Sale,Ads,1,0,0,0,6.12
CAMP18689,CUST20051,2025-05-02T00:00:00,Winback,Push,1,0,0,0,6.21
CAMP18690,CUST09512,2024-04-21T00:00:00,Festive Burst,SMS,1,1,1,0,5.38
CAMP18691,CUST01427,2025-04-10T00:00:00,Festive Burst,Ads,1,1,0,0,2.4
CAMP18692,CUST04341,2025-11-08T00:00:00,Retention Plus,Ads,1,0,0,0,6.67
CAMP18693,CUST07563,2026-06-26T00:00:00,Winback,SMS,1,1,0,0,7.31
CAMP18694,CUST20041,2025-01-16T00:00:00,Cross-Sell Boost,Push,1,0,0,0,1.68
CAMP18695,CUST04090,2024-06-21T00:00:00,Summer Sale,SMS,1,0,0,0,1.45
CAMP18696,CUST15217,2026-01-25T00:00:00,Retention Plus,SMS,1,0,0,0,2.28
CAMP18697,CUST21016,2025-11-12T00:00:00,Festive Burst,Push,1,0,0,0,3.11
CAMP18698,CUST23082,2024-11-21T00:00:00,Spring Growth,Email,1,0,0,0,4.49
CAMP18699,CUST18502,2024-10-17T00:00:00,Retention Plus,Ads,1,1,0,0,7.09
CAMP18700,CUST17586,2024-01-25T00:00:00,Festive Burst,SMS,1,0,0,0,2.45
CAMP18701,CUST18213,2024-06-16T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,6.97
CAMP18702,CUST16760,2024-11-02T00:00:00,Summer Sale,Email,1,0,0,0,5.73
CAMP18703,CUST08109,2025-08-21T00:00:00,Spring Growth,Ads,1,0,0,0,5.12
CAMP18704,CUST03343,2025-10-17T00:00:00,Summer Sale,Ads,1,0,0,0,5.23
